Nom_Table;Libellé_Table;Nom_Variable;Type;Longueur;Libellé_Variable;Variables de  jointure;Année_Présence;Année_Suppression;Observations;règle de gestion;Concepts;Année_présence table;Année_suppression_table;sensible_medical
T_MCOaaVALO;Valorisation des séjours;SUPPENT1;Numérique;5;Nb suppléments pour entraînements à la dialyse péritonéale automatisée hors séance;NON;2011;;;;;2011;;non
T_MCOaaVALO;Valorisation des séjours;SUPPENT2;Numérique;5;Nb suppléments pour entraînements à la dialyse péritonéale continue ambulatoire hors séance;NON;2011;;;;;2011;;non
T_MCOaaVALO;Valorisation des séjours;SUPPENT3;Numérique;5;Nb suppléments pour entraînements à l’hémodialyse hors séance;NON;2011;;;;;2011;;non
T_MCOaaVALO;Valorisation des séjours;SUPPHD;Numérique;5;Nb suppléments pour hémodialyse hors séance;NON;2011;;;;;2011;;non
T_MCOaaVALO;Valorisation des séjours;TAUX2;Numérique;5,2;Taux de remboursement ;NON;2011;;;;;2011;;non
T_MCOaaVALO;Valorisation des séjours;TYPORG;Caractère;1;Type de prestation de prélèvement d’organe (type 1, 2, 3 ou 4);NON;2011;;;;;2011;;non
T_MCOaaVALO;Valorisation des séjours;TYPORG5;Caractère;1;Prélèvement d’organe de type 5;NON;2011;;;;;2011;;non
T_MCOaaVALO;Valorisation des séjours;TYPORG6;Caractère;1;Prélèvement d’organe de type 6;NON;2011;;;;;2011;;non
T_MCOaaVALO;Valorisation des séjours;TYPORG7;Caractère;1;Prélèvement d’organe de type 7;NON;2011;;;;;2011;;non
T_MCOaaVALO;Valorisation des séjours;TYPORG8;Caractère;1;Prélèvement d’organe de type 8;NON;2011;;;;;2011;;non
T_MCOaaVALO;Valorisation des séjours;TYPORG9;Caractère;1;Prélèvement d’organe de type 9;NON;2011;;;;;2011;;non
T_MCOaaVALO;Valorisation des séjours;TYPORGA;Caractère;1;Prélèvement d’organe de type A;;2012;;;;;2011;;
T_MCOaaVALO;Valorisation des séjours;VALO;Caractère;1;Type de valorisation du séjour;NON;2011;;;;;2011;;non
T_MCOaaZ;Fich comp radiothérapie;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2011;;;;;2011;;non
T_MCOaaZ;Fich comp radiothérapie;ETE_GHS_NUM;Numérique;4;Code du supplément (n° GHS);NON;2011;;"
Observations 2017 : Variable créée par CNAMTS
Observations 2014 : de 2011 à 2013, la longueur de la variable est de 3 et à partir de 2014, la longueur passe à 4";;;2011;;donnée médicale
T_MCOaaZ;Fich comp radiothérapie;GHS_SUP_COD;Caractère;4;Code du supplément (n° GHS);NON;2011;;;;;2011;;donnée médicale
T_MCOaaZ;Fich comp radiothérapie;NBR_SUP;Numérique;3;Nombre de suppléments (Nb actes menant dans le GHS);NON;2011;;;;;2011;;non
T_MCOaaZ;Fich comp radiothérapie;RSA_NUM;Caractère;10;N° d'index du RSA ;OUI;2011;;"
Observations 2014 : de 2011 à 2013, la longueur de la variable est de 22 et à partir de 2014, la longueur passe à 10";;;2011;;non
T_MCOaaZ;Fich comp radiothérapie;RSS_NUM;Caractère;3;Numéro de version du format du RSA;NON;2011;;"
Observations 2014 : de 2011 à 2013, la longueur de la variable est de 12 et à partir de 2014, la longueur passe à 3";;;2011;;non
T_MCOaaCSTC;ACE NIR/date;ENT_DAT;Caractère;8;Date d'entrée;NON;2009;;;;;2008;;non
T_MCOaaCSTC;ACE NIR/date;ENT_DAT_RET;Caractère;1;Code retour contrôle « date de référence» (date d'entrée);NON;2009;;;;;2008;;non
T_MCOaaCSTC;ACE NIR/date;ETA_NUM;Caractère;9;N° FINESS;OUI;2008;;;;;2008;;non
T_MCOaaCSTC;ACE NIR/date;EXE_SOI_AMD;Caractère;6;Date d'entrée au format année + mois;;2009;;"
Observations 2017 : Variable créée par CNAMTS";;;2008;;
T_MCOaaCSTC;ACE NIR/date;EXE_SOI_AMF;Caractère;6;Date de sortie au format année + mois;;2009;;"
Observations 2017 : Variable créée par CNAMTS";;;2008;;
T_MCOaaCSTC;ACE NIR/date;EXE_SOI_DTD;Date;;Date d'entrée;NON;2009;;;;;2008;;non
T_MCOaaCSTC;ACE NIR/date;EXE_SOI_DTF;Date;;Date de sortie ;NON;2009;;;;;2008;;non
T_MCOaaCSTC;ACE NIR/date;IAS_RET;Caractère;1;Code retour contrôle « n° d'identification administratif de séjour »;NON;2008;;;;;2008;;non
T_MCOaaCSTC;ACE NIR/date;NAI_RET;Caractère;1;Code retour contrôle « date de naissance »;NON;2008;;;;;2008;;non
T_MCOaaCSTC;ACE NIR/date;NIR_ANO_17;Caractère;17;N° Anonyme du patient;OUI;2008;;;;;2008;;non
T_MCOaaCSTC;ACE NIR/date;NIR_RET;Caractère;1;Code retour contrôle « n° sécurité sociale »;NON;2008;;;;;2008;;non
T_MCOaaCSTC;ACE NIR/date;RNG_BEN;Caractère;3;Rang du bénéficiaire;;2016;;;;;2008;;
T_MCOaaCSTC;ACE NIR/date;RNG_NAI;Caractère;1;Rang de naissance;;2016;;;;;2008;;
T_MCOaaCSTC;ACE NIR/date;SEJ_NUM;Caractère;5;N° de séjour;NON;2009;;;;;2008;;donnée sensible
T_MCOaaCSTC;ACE NIR/date;SEQ_NUM;Caractère;8;N° séquentiel;OUI;2008;;;;;2008;;non
T_MCOaaCSTC;ACE NIR/date;SEX_RET;Caractère;1;Code retour contrôle « sexe »;NON;2008;;;;;2008;;non
T_MCOaaCSTC;ACE NIR/date;SOR_DAT;Caractère;8;Date de sortie;NON;2009;;;;;2008;;non
T_MCOaaFASTC;ACE Entete facture;AGE_ANN;Numérique;3;Age (en années);;2014;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;BDI_COD;Caractère;5;Code géographique de résidence;NON;2009;;Observations 2010 : En général code postal (pour les exceptions voir div_var)- les DOM sont au format 9Axxx à 9Jxxx.;;;2007;;donnée sensible
T_MCOaaFASTC;ACE Entete facture;BDI_DEP;Caractère;2;Code département de résidence;NON;2009;;"
Observations 2017 : Variable créée par CNAMTS";;;2007;;non
T_MCOaaFASTC;ACE Entete facture;COD_CIV;Caractère;1;Code civilité ;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;COD_SEX;Caractère;1;Sexe ;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;CTR_TYP;Caractère;2;Type de contrat souscrit auprès d'un organisme complémentaire;;2017;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;ETA_NUM_GEO;Caractère;9;Numéro FINESS géographique;;2016;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;EXO_TM;Caractère;1;Justification d'exonération du TM ;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;FIDES_TOP;Caractère;1;Valorisé par FIDES;;2012;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;GES_COD;Caractère;2;Code gestion;;2014;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;HON_AM_MNR;Numérique;8,2;Total honoraire remboursable AM ;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)
Observations 2017 : Attention les montants sont des montants remboursés";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;HON_MNT;Numérique;8,2;Total honoraire Facturé ;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;HON_OC_MNR;Numérique;8,2;Total remboursable OC pour les honoraires ;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)
Observations 2017 : Attention les montants sont des montants remboursés";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;NAT_ASS;Caractère;2;Nature assurance ;NON;2007;;"Observations 2010 : 10 : maladie / 13 : maladie régime local Alsace-Moselle / 30 : maternité / 41 : accident du travail / 90 : prévention maladie
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;NOE_RGM;Caractère;2;Code Gd régime ;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;NON_SEJ_FAC_AM;Caractère;1;Motif de la non facturation à l'assurance maladie;NON;2009;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;NUM_DAT_AT;Caractère;9;Numéro accident du travail ou date d’accident de droit commun;;2015;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;NUM_FAC;Caractère;3;N° Facture séquentiel;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;OPE_NAT;Caractère;1;Nature opération ;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;ORG_CPL_NUM;Caractère;10;N° d’organisme complémentaire;;2015;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;PAS_OC_MNT;Numérique;8,2;Total participation assuré avant OC ;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;PAT_CMU;Caractère;1;Patient bénéficiaire de la CMU;;2012;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;PH_AMO_MNR;Numérique;8,2;Total remboursable AMO Prestation hospitalières ;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)
Observations 2017 : Attention les montants sont des montants remboursés";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;PH_BRM;Numérique;8,2;Total Base Remboursement Prestation hospitalière ;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;PH_MNT;Numérique;8,2;Montant total facturé pour PH ;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;PH_OC_MNR;Numérique;8,2;Total remboursable OC pour les PH ;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)
Observations 2017 : Attention les montants sont des montants remboursés";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;PS_IND;Caractère;1;Indicateur du parcours de soins;NON;2008;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;RNG_BEN;Caractère;3;Rang de bénéficiaire;;2016;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;RNG_NAI;Caractère;1;Rang de naissance;;2016;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;RSF_TYP;Caractère;1;Type de format RSF (1 : ancien, 2 : nouveau);NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFASTC;ACE Entete facture;SEJ_FAC_AM;Caractère;1;Séjour facturable à l’assurance maladie;NON;2008;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;SEQ_NUM;Caractère;8;N° séquentiel;OUI;2008;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;SOR_ANN;Caractère;4;Année de sortie;NON;2008;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;SOR_MOI;Caractère;2;Mois de sortie;NON;2008;;;;;2007;;
T_MCOaaFASTC;ACE Entete facture;TYP_ART;Caractère;1;Type d'enregistrement;NON;2007;;"
Observations 2011 : Résumés Standardisés de Factures Anonymes pour l'activité externe des établissements ex-DGF (RSFA) 2007, 
Actes et consultations externes, Contient les honoraires, 
les forfaits techniques (dont scanner et IRMN) et les SE (depuis 03/2007)";"une ligne par facture (mais pas d'identifiant)
/Utilisable par ETA_NUM";;2007;;non
T_MCOaaFBSTC;ACE Prestation;ACT_COD;Caractère;5;Code acte;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;ACT_COE;Numérique;6,2;Coefficient;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;ACT_DNB;Numérique;2;Dénombrement;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;ACT_NBR;Numérique;3;Quantité;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;AMC_MNR;Numérique;7,2;Montant remboursable par l'organisme complémentaire (AMC);NON;2008;;"
Observations 2017 : Attention les montants sont des montants remboursés";;;2008;;non
T_MCOaaFBSTC;ACE Prestation;AMO_MNR;Numérique;8,2;Montant Remboursable par la caisse (AMO);NON;2008;;"
Observations 2017 : Attention les montants sont des montants remboursés";;;2008;;non
T_MCOaaFBSTC;ACE Prestation;COEF_MCO;Numérique;5,4;Coefficient MCO ;;2014;;;;;2008;;
T_MCOaaFBSTC;ACE Prestation;DEL_DAT_ENT;Numérique;5;Délai par rapport à la date d'entrée;;2013;;;;;2008;;
T_MCOaaFBSTC;ACE Prestation;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;ETA_NUM_GEO;Caractère;9;Numéro FINESS géographique;;2016;;;;;2008;;
T_MCOaaFBSTC;ACE Prestation;EXE_SPE;Caractère;2;Spécialité exécutant;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;EXO_TM;Caractère;1;Justification d'exonération du TM;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;HON_MNT;Numérique;8,2;Montant des honoraires (dépassement compris) ou Montant total de la dépense pour PH;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;NUM_FAC;Caractère;3;N° Facture séquentiel;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;PRI_UNI;Numérique;7,2;Prix Unitaire;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;PSH_MDT;Caractère;2;Mode de traitement;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;REM_BAS;Numérique;8,2;Montant Base remboursement;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;REM_TAU;Numérique;3;Taux applicable à la prestation;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;RSF_TYP;Caractère;1;Type de format RSF (1 : ancien, 2 : nouveau);NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;SEQ_NUM;Caractère;8;N° séquentiel;OUI;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;SOR_ANN;Caractère;4;Année des soins;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;SOR_MOI;Caractère;2;Mois des soins;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;TYP_ART;Caractère;1;Type d'enregistrement;NON;2008;;;;;2008;;non
T_MCOaaFBSTC;ACE Prestation;TYP_FPI;Caractère;1;Type de prestation intermédiaire;;2017;;;;;2008;;
T_MCOaaFCSTC;ACE Honoraire;ACT_COD;Caractère;5;Code acte;NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;ACT_COE;Numérique;6,2;Coefficient;NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;ACT_DNB;Numérique;2;Dénombrement;NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;ACT_NBR;Numérique;3;Quantité;NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;AMC_MNR;Numérique;7,2;Montant remboursable par l'organisme complémentaire (AMC);NON;2007;;"
Observations 2017 : Attention les montants sont des montants remboursés";une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;AMO_MNR;Numérique;8,2;Montant Remboursable par la caisse (AMO);NON;2007;;"
Observations 2017 : Attention les montants sont des montants remboursés";une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;COEF_MCO;Numérique;5,4;Coefficient MCO ;;2014;;;;;2007;;
T_MCOaaFCSTC;ACE Honoraire;CONSULT_MIG;Caractère;2;Type d’unité fonctionnelle de consultations (*);;2014;;;;;2007;;
T_MCOaaFCSTC;ACE Honoraire;DEL_DAT_ENT;Numérique;5;Délai par rapport à la date d'entrée;;2013;;;;;2007;;
T_MCOaaFCSTC;ACE Honoraire;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2007;;"
Observations 2011 : APHM/APHM juridique uniquement";une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;ETA_NUM_GEO;Caractère;9;Numéro FINESS géographique;;2016;;;;;2007;;
T_MCOaaFCSTC;ACE Honoraire;EXE_SPE;Caractère;2;Spécialité exécutant;;2008;;;;;2007;;
T_MCOaaFCSTC;ACE Honoraire;EXO_TM;Caractère;1;Justification exo TM;NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;HON_MNT;Numérique;8,2;Montant des honoraire (dépassement compris) ou Montant total de la dépense pour PH;NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;NUM_FAC;Caractère;3;N° Facture séquentiel;NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;PRI_UNI;Numérique;7,2;Prix Unitaire;NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;PSH_MDT;Caractère;2;Mode de traitement;NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;REM_BAS;Numérique;8,2;Montant Base remboursement;NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;REM_TAU;Numérique;3;Taux applicable à la prestation;NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;RSF_TYP;Caractère;1;Type de format RSF (1 : ancien, 2 : nouveau);NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFCSTC;ACE Honoraire;SEQ_NUM;Caractère;8;N° séquentiel;;2008;;;;;2007;;
T_MCOaaFCSTC;ACE Honoraire;SOR_ANN;Caractère;4;Année des soins;;2008;;;;;2007;;
T_MCOaaFCSTC;ACE Honoraire;SOR_MOI;Caractère;2;Mois des soins;;2008;;;;;2007;;
T_MCOaaFCSTC;ACE Honoraire;TYP_ART;Caractère;1;Type d'enregistrement;NON;2007;;;une ligne par code acte (mais pas d'identifiant)//Utilisable par ETA_NUM;;2007;;non
T_MCOaaFHSTC;ACE medicament en sus;ACH_PRU_TTC;Numérique;7,2;Prix d'achat unitaire TTC;NON;2009;;;;;2009;;non
T_MCOaaFHSTC;ACE medicament en sus;DEL_DAT_ENT;Numérique;5;Délai par rapport à la date d'entrée;;2013;;;;;2009;;
T_MCOaaFHSTC;ACE medicament en sus;ECRT_IND_MNT;Numérique;7,2;Montant total de l'écart indemnisable;NON;2009;;;;;2009;;non
T_MCOaaFHSTC;ACE medicament en sus;ECRT_IND_MTU;Numérique;7,2;Montant unitaire de l'écart indemnisable;NON;2009;;;;;2009;;non
T_MCOaaFHSTC;ACE medicament en sus;ENT_ANN;Caractère;4;Année début de séjour;;2009;;"
Observations 2017 : Renommée en 2015 (ancien nom : SOR_ANN)";;;2009;;
T_MCOaaFHSTC;ACE medicament en sus;ENT_MOI;Caractère;2;Mois de début de séjour;;2009;;"
Observations 2017 : Renommée en 2015 (ancien nom : SOR_MOI)";;;2009;;
T_MCOaaFHSTC;ACE medicament en sus;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;OUI;2009;;;;;2009;;non
T_MCOaaFHSTC;ACE medicament en sus;ETA_NUM_GEO;Caractère;9;Numéro FINESS géographique;;2016;;;;;2009;;
T_MCOaaFHSTC;ACE medicament en sus;FAC_MNT;Numérique;7;Montant total facturé TTC;NON;2009;;;;;2009;;non
T_MCOaaFHSTC;ACE medicament en sus;FRACT_COE;Numérique;5,2;Coefficient de fractionnement;NON;2009;;;;;2009;;non
T_MCOaaFHSTC;ACE medicament en sus;NUM_FAC;Caractère;3;N° Facture séquentiel;NON;2009;;;;;2009;;non
T_MCOaaFHSTC;ACE medicament en sus;QUA;Numérique;3;Quantité;NON;2009;;;;;2009;;non
T_MCOaaFHSTC;ACE medicament en sus;RSF_TYP;Caractère;1;Type de format RSF (1 : ancien, 2 : nouveau);NON;2009;;;;;2009;;non
T_MCOaaFHSTC;ACE medicament en sus;SEQ_NUM;Caractère;8;N° séquentiel;OUI;2009;;;;;2009;;non
T_MCOaaFHSTC;ACE medicament en sus;TYP_ART;Caractère;1;Type d'enregistrement;NON;2009;;;;;2009;;non
T_MCOaaFHSTC;ACE medicament en sus;UCD_COD;Caractère;7;Code UCD;NON;2009;;;;;2009;;non
T_MCOaaFHSTC;ACE medicament en sus;UCD_UCD_COD;Caractère;13;Code UCD (0 à gauche);;2009;;;;;2009;;
T_MCOaaFLSTC;ACE biologie NABM;ACT_NBR;Numérique;2;Quantité acte;;2012;;;;;2012;;
T_MCOaaFLSTC;ACE biologie NABM;ANN_MOI;Caractère;6;Mois et année;;2012;;;;;2012;;
T_MCOaaFLSTC;ACE biologie NABM;DEL_DAT_ENT;Numérique;5;délai par rapport à la date d'entrée;;2012;;;;;2012;;
T_MCOaaFLSTC;ACE biologie NABM;ETA_NUM;Caractère;9;Numéro FINESS e-PMSI;;2012;;;;;2012;;
T_MCOaaFLSTC;ACE biologie NABM;ETA_NUM_GEO;Caractère;9;Numéro FINESS géographique;;2016;;;;;2012;;
T_MCOaaFLSTC;ACE biologie NABM;NABM_COD;Caractère;8;Code acte;;2012;;"
Observations 2017 : Variable recodée en 2014";;;2012;;
T_MCOaaFLSTC;ACE biologie NABM;NUM_FAC;Caractère;3;N° Facture séquentiel;;2012;;;;;2012;;
T_MCOaaFLSTC;ACE biologie NABM;PSH_DMT;Caractère;3;Discipline de prestation (ex DMT);;2012;;;;;2012;;
T_MCOaaFLSTC;ACE biologie NABM;PSH_MDT;Caractère;2;Mode de traitement;;2012;;;;;2012;;
T_MCOaaFLSTC;ACE biologie NABM;RSF_TYP;Caractère;1;Type de format RSF (1 : ancien, 2 : nouveau);;2012;;;;;2012;;
T_MCOaaFLSTC;ACE biologie NABM;SEQ_NUM;Caractère;8;N° séquentiel;;2012;;;;;2012;;
T_MCOaaFLSTC;ACE biologie NABM;TYP_ART;Caractère;1;Type d'enregistrement;;2012;;;;;2012;;
