Code Produit;Nom_Table;LIBELLE_Table;VARIABLE;LIBELLE;FamilleConcept;Longueur variable;Type variable;Chemin;VALEUR;Elementaire;ClasseDonnée;RdG;ObservationVariable;SensibleMédical;TypeObjet;ModeAccès;ObservationProduitVariable;liaison;observ cumul;Réferentiel;;
CARTO;CT_IND_2014_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;VERSION;Version de la cartographie;;2;Caractère;;;Élémentaire;;;;;;SAS Guide;;CARTOVERSION;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;AGE;Age du bénéficiaire;Bénéficiaires;8;Numérique;;;Calculé;;Age du bénéficiaire au 31 décembre de l'année compris entre 0 et 110 ans, calculé sur l'année de naissance du bénéficiaire à la dernière date de soins de l'année;;;;SAS Guide;;CARTOAGE;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;BEN_AAH_TOP;Bénéficiaire de l'allocation adulte handicapé;Bénéficiaires;8;Numérique;;;Élémentaire;;;;;;SAS Guide;;CARTOBEN_AAH_TOP;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;BEN_ACS_TOP;Top contrat ACS Tiers payant Intégral;Bénéficiaires;1;caractère;;;Elémentaire;;;;;;SAS Guide;;CARTOBEN_ACS_TOP;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;BEN_DCD_AME;Année et mois de décès du bénéficiaire;Bénéficiaires;6;Caractère;;;;;;;;;SAS Guide;;CARTOBEN_DCD_AME;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;BEN_NAI_ANN;Année de naissance du bénéficiaire;Bénéficiaires;4;Caractère;;;;;;;donnée sensible;;SAS Guide;;CARTOBEN_NAI_ANN;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;BEN_SEX_COD;Code sexe du bénéficiaire;Bénéficiaires;1;Numérique;;IR_SEX_V;;;;;;;SAS Guide;;CARTOBEN_SEX_COD;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;CLA_AGE_5;Classes d'âge du bénéficiaire (quinquennales);Bénéficiaires;5;Caractère;;;Calculé;;"Regroupement en classes d'âge quinquennales du bénéficiaire : de 0 à 4 ans ; de 5 à 9 ans ; de 10 à 14 ans ; de 15 à 19 ans ; de 20 à 24 ans ; de 25 à 29 ans ; de 30 à 34 ans ; de 35 à 39 ans ; de 40 à 44 ans ; de 45 à 49 ans ; de 50 à 54 ans ; de 55 à 59 ans ; de 60 à 64 ans ; de 65 à 69 ans ; de 70 à 74 ans ; de 75 à 79 ans ; de 80 à 84 ans ; de 85 à 89 ans ; de 90 à 94 ans ; de 95 à 99 ans ; de 100 à 104 ans ; de 105 à 110 ans";;;;SAS Guide;;CARTOCLA_AGE_5;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;CLA_AGE_CT;Classes d'âge du bénéficiaire (cartographie);Bénéficiaires;5;Caractère;;;Calculé;;"Regroupement en classes d'âge du bénéficiaire : de 0 à 14 ans ; de 15 à 34 ans ; de 35 à 54 ans ; de 55 à 64 ans ; de 65 à 74 ans ; 75 ans et plus";;;;SAS Guide;;CARTOCLA_AGE_CT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;CMU;Bénéficiaire de la Couverture Maladie Universelle complémentaire;famille_concept;8;Numérique;;;Élémentaire;;Bénéficiaire au moins une fois dans l'année de la CMUC (Couverture Maladie Universelle complémentaire);;;;SAS Guide;;CARTOCMU;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;DCD_3112;Bénéficiaire décédé au 31 décembre de l'année N;Bénéficiaires;8;Numérique;;;Calculé;;Bénéficiaire décédé au 31 décembre de l'année au RG. Si le bénéficiaire n'est pas au RG, cette donnée est forcée à manquante;;;;SAS Guide;;CARTODCD_3112;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;DPT;Département de résidence du bénéficiaire;Bénéficiaires;3;Caractère;;;Élémentaire;;Département du résidence du bénéficiaire lors de la dernière date de soins de l'année;;;;SAS Guide;;CARTODPT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;ID_CARTO;Identifiant bénéficiaire cartographie;;18;Caractère;;;Calculé;;"Construction de l'identifiant : Si identifiant bénéficiaire (ben_nir_ano) renseigné, id_carto = ben_nir_ano||""U"" ; sinon, si qualité d'affiliation du bénéficiaire (ben_qaf_cod) = 10 alors id_carto = ass_nir_ano||""U"" ; sinon id_carto = ben_nir_psa||ben_rng_gem";;;;SAS Guide;clé de jointure entre les tables des données de cartographie;CARTOID_CARTO;"
clé de jointure entre les tables des données de cartographie";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;NEW_COD_REG;Région de résidence du bénéficiaire (nouveau codage);Bénéficiaires;2;Caractère;;;Élémentaire;;Région du résidence du bénéficiaire lors de la dernière date de soins de l'année (régions en vigueur à partir du 1 janvier 2016);;;;SAS Guide;;CARTONEW_COD_REG;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;OLD_COD_REG;Région de résidence du bénéficiaire (ancien codage);Bénéficiaires;2;Caractère;;;Élémentaire;;Région du résidence du bénéficiaire lors de la dernière date de soins de l'année (régions en vigueur jusqu'au 31 décembre 2015);;;;SAS Guide;;CARTOOLD_COD_REG;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;REGIME;Régime du bénéficiaire;Régimes-Organismes;6;Caractère;;;Élémentaire;;"Régime social obligatoire du bénéficiaire lors de la dernière date de soins de l'année : RG (Régime Général) ; SLM (Société Locale Mutualiste) ; BDF (Banque de France) ; CAMIEG (Caisse d'Assurance Maladie des Industries Electriques et Gazières) ; RG-SLM (non déterminé car n'ayant des soins qu'en hospitalisation dans l'année)";;;;SAS Guide;;CARTOREGIME;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SOURCE;Source de provenance du bénéficiaire;Bénéficiaires;3;Caractère;;;Élémentaire;;"Source de provenance du bénéficiaire dans le SNIIRAM : PRS (bénéficiaire ayant eu au moins une prestation dans DCIR dans l'année) ; MCO (bénéficiaire n'ayant pas eu de prestation dans DCIR mais ayant été hospitalisé en médecine-chirurgie-obstétrique dans l'année) ; PSY (bénéficiaire n'ayant pas eu de prestation dans DCIR ni en MCO mais ayant été hospitalisé en établissement psychiatrique dans l'année) ; SSR (bénéficiaire n'ayant pas eu de prestation dans DCIR ni en MCO ni en PSY mais ayant été en service de soins de suite et réadaptation) ; HAD (bénéficiaire n'ayant pas eu de prestation dans DCIR ni en MCO ni en PSY ni en SSR mais ayant été hospitalisé à domicile)";;;;SAS Guide;;CARTOSOURCE;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ABPCOIR_IND_NNEXCLU;Maladies respiratoires chroniques (avec ou sans mucoviscidose);;8;Numérique;;;;;Personnes ayant une ALD (Affection de Longue Durée) au cours de l'année n, avec codes CIM-10 de maladies chroniques des voies respiratoires inférieures, insuffisance respiratoire, et autres troubles respiratoires et-ou personnes hospitalisées pour ces mêmes motifs au cours des années n à n-4 (diagnostic principal (DP) ou diagnostic relié (DR)), et-ou personnes hospitalisées pour ces mêmes motifs au cours de l'année n (DP ou DR d'un des RUM (Résumé d'Unité Médicale) ou diagnostic associé (DA)), et-ou personnes ayant reçu au moins trois délivrances (à différentes dates) au cours de l'année n de médicaments spécifiques;;;;SAS Guide;;CARTOSUP_ABPCOIR_IND_NNEXCLU;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ACORTI_MED;Traitement corticoide (hors pathologies, traitements, maternité ou hospitalisations);;8;Numérique;;;;;Personnes ayant reçu au moins 6 délivrances (à différentes dates) de corticoïdes oraux, dans l'année n, mais qui n'ont pas de pathologies (donc en particulier sans prise en charge pour ALD) ou autres traitements chroniques repérés, ni de maternité, ni d'hospitalisations l'année n;;;;SAS Guide;;CARTOSUP_ACORTI_MED;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ACORTI_MED_NNEXCLU;Traitement corticoide (avec ou sans pathologies, traitements, maternité ou hospitalisations);;8;Numérique;;;;;Personnes ayant reçu au moins 6 délivrances (à différentes dates) de corticoïdes oraux, dans l'année n;;;;SAS Guide;;CARTOSUP_ACORTI_MED_NNEXCLU;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_AINS_MED;Traitement AINS (hors pathologies, traitements, maternité ou hospitalisations);;8;Numérique;;;;;Personnes ayant reçu au moins 6 délivrances (à différentes dates) d'anti-inflammatoires non stéroïdiens, dans l'année n, mais qui n'ont pas de pathologies (donc en particulier sans prise en charge pour ALD) ou autres traitements chroniques repérés, ni de maternité, ni d'hospitalisations l'année n;;;;SAS Guide;;CARTOSUP_AINS_MED;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_AINS_MED_NNEXCLU;Traitement AINS (avec ou sans pathologies, traitements, maternité ou hospitalisations);;8;Numérique;;;;;Personnes ayant reçu au moins 6 délivrances (à différentes dates) d'anti-inflammatoires non stéroïdiens, dans l'année n;;;;SAS Guide;;CARTOSUP_AINS_MED_NNEXCLU;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ALDAUTR_0_IND;Autres affections de longue durée non retrouvées ou non ventilées;;8;Numérique;;;;;Personnes ayant une ALD (Affection de Longue Durée) d'origine non précisée;;;;SAS Guide;;CARTOSUP_ALDAUTR_0_IND;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ALDAUTR_10_IND;Autres affections de longue durée pour hémoglobinopathies, hémolyses chroniques constitutionnelles et acquises sévères;;8;Numérique;;;;;Personnes ayant une ALD (Affection de Longue Durée) pour hémoglobinopathies, hémolyses chroniques, constitutionnelles et acquises graves (dont la drépanocytose);;;;SAS Guide;;CARTOSUP_ALDAUTR_10_IND;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ALDAUTR_19_IND;Autres affections de longue durée pour néphropathie chronique grave et syndrome néphrotique primitif (hors IRCT);;8;Numérique;;;;;Personnes ayant une ALD (Affection de Longue Durée) pour néphropathie chronique grave et syndrome néphrotique primitif (sans dialyse chronique ni greffe);;;;SAS Guide;;CARTOSUP_ALDAUTR_19_IND;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ALDAUTR_23_IND;Autres affections de longue durée pour affections psychiatriques (anomalies chromosomiques);;8;Numérique;;;;;Personnes ayant une ALD (Affection de Longue Durée) pour anomalies chromosomiques, séquelles d'encéphalites virales (dont le syndrome de Down);;;;SAS Guide;;CARTOSUP_ALDAUTR_23_IND;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ALDAUTR_26_IND;Autres affections de longue durée pour scoliose structurale évolutive;Indicateurs relatifs aux dépenses;8;Numérique;;;;;Personnes ayant une ALD (Affection de Longue Durée) pour scoliose structurelle évolutive;;;;SAS Guide;;CARTOSUP_ALDAUTR_26_IND;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ALDAUTR_29_IND;Autres affections de longue durée pour tuberculose active, lèpre;;8;Numérique;;IR_DTE_V;;;Personnes ayant une ALD (Affection de Longue Durée) pour tuberculose active, lèpre;;;;SAS Guide;;CARTOSUP_ALDAUTR_29_IND;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ALDAUTR_2_IND;Autres affections de longue durée pour insuffisances médullaires et autres cytopénies chroniques;;8;Numérique;;;;;Personnes ayant une ALD (Affection de Longue Durée) pour insuffisances médullaires et autres cytopénies chroniques;;;;SAS Guide;;CARTOSUP_ALDAUTR_2_IND;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ALDAUTR_30_IND;Autres affections de longue durée pour tumeurs à évolution imprévisible ou inconnue;;8;Numérique;;;;;Personnes ayant une ALD (Affection de Longue Durée) pour tumeurs à évolution imprévisible ou inconnue (dont les codes en D37-D48, les tumeurs de l'encéphale, des glandes endocrines, les syndromes myélodysplasiques, la polyglobulie essentielle, les gammapathies monoclonales, etc.);;;;SAS Guide;;CARTOSUP_ALDAUTR_30_IND;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ALDAUTR_31_IND;Autres affections de longue durée hors liste (31);;8;Numérique;;;;;Personnes ayant une ALD (Affection de Longue Durée) dite hors liste dont les causes les plus fréquentes sont la dégénérescence maculaire liée à l'âge ou DMLA, les séquelles d'embolie pulmonaire, l'ostéoporose avec fracture pathologique, la polyarthrose et le syndrome d'apnée du sommeil, ainsi que les celles d'origine non précisée;;;;SAS Guide;;CARTOSUP_ALDAUTR_31_IND;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ALDAUTR_32_IND;Autres affections de longue durée pour polypathologie (32);;8;Numérique;;;;;Personnes ayant une ALD (Affection de Longue Durée) pour polypathologie;;;;SAS Guide;;CARTOSUP_ALDAUTR_32_IND;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ALDAUTR_4_IND;Autres affections de longue durée pour bilharziose compliquée;;8;Numérique;;;;;Personnes ayant une ALD (Affection de Longue Durée) pour bilharziose compliquée;;;;SAS Guide;;CARTOSUP_ALDAUTR_4_IND;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ANTALG_MED;Traitement antalgique (hors pathologies, traitements, maternité ou hospitalisations);;8;Numérique;;;;;Personnes ayant reçu au moins 6 délivrances (à différentes dates) d'antalgiques, dans l'année n, mais qui n'ont pas de pathologies (donc en particulier sans prise en charge pour ALD) ou autres traitements chroniques repérés, ni de maternité, ni d'hospitalisations l'année n;;;;SAS Guide;;CARTOSUP_ANTALG_MED;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ANTALG_MED_NNEXCLU;Traitement antalgique (avec ou sans pathologies, traitements, maternité ou hospitalisations);;8;Numérique;;;;;Personnes ayant reçu au moins 6 délivrances (à différentes dates) d'antalgiques, dans l'année n;;;;SAS Guide;;CARTOSUP_ANTALG_MED_NNEXCLU;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ARTHROS_MED;Traitement antalgique ou anti-inflammatoire (hors pathologies, traitements, maternité ou hospitalisations);;8;Numérique;;;;;Personnes ayant reçu au moins 6 délivrances (à différentes dates) d'antalgiques, et-ou 6 délivrances d'anti-inflammatoires non stéroïdiens, et-ou 6 délivrances de corticoïdes oraux, dans l'année n, mais qui n'ont pas de pathologies (donc en particulier sans prise en charge pour ALD) ou autres traitements chroniques repérés, ni de maternité, ni d'hospitalisations l'année n;;;;SAS Guide;;CARTOSUP_ARTHROS_MED;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_ARTHROS_MED_NNEXCLU;Traitement antalgique ou anti-inflammatoire (avec ou sans pathologies, traitements, maternité ou hospitalisations);Indicateurs relatifs aux dépenses;8;Numérique;;;;;Personnes ayant reçu au moins 6 délivrances (à différentes dates) d'antalgiques, et-ou 6 délivrances d'anti-inflammatoires non stéroïdiens, et-ou 6 délivrances de corticoïdes oraux, dans l'année n;;;;SAS Guide;;CARTOSUP_ARTHROS_MED_NNEXCLU;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CANACT_CAT;Cancers actifs;;8;Numérique;;;;;Regroupement des pathologies cancer du sein de la femme actif, cancer du côlon actif, cancer du poumon actif, cancer de la prostate actif et autres cancers actifs;;;;SAS Guide;;CARTOSUP_CANACT_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CANAUTR_CAT;Autres cancers;;8;Numérique;;;;;Regroupement des pathologies autres cancers actifs et autres cancers sous surveillance;;;;SAS Guide;;CARTOSUP_CANAUTR_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CANCOLO_CAT;Cancer du côlon;;8;Numérique;;;;;Regroupement des pathologies cancer du côlon actif et cancer du côlon sous surveillance;;;;SAS Guide;;CARTOSUP_CANCOLO_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CANPOUM_CAT;Cancer du poumon;;8;Numérique;;;;;Regroupement des pathologies cancer du poumon actif et cancer du poumon sous surveillance;;;;SAS Guide;;CARTOSUP_CANPOUM_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CANPROS_CAT;Cancer de la prostate;;8;Numérique;;;;;Regroupement des pathologies cancer de la prostate actif et cancer de la prostate sous surveillance;;;;SAS Guide;;CARTOSUP_CANPROS_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CANSEIF_CAT;Cancer du sein de la femme;;8;Numérique;;;;;Regroupement des pathologies cancer du sein de la femme actif et cancer du sein de la femme sous surveillance;;;;SAS Guide;;CARTOSUP_CANSEIF_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CANSUR_CAT;Cancers sous surveillance;;8;Numérique;;;;;Regroupement des pathologies cancer du sein de la femme sous surveillance, cancer du côlon sous surveillance, cancer du poumon sous surveillance, cancer de la prostate sous surveillance et autres cancers sous surveillance;;;;SAS Guide;;CARTOSUP_CANSUR_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CAN_CAT;Cancers;;8;Numérique;;;;;Regroupement des pathologies cancer du sein de la femme actif, cancer du sein de la femme sous surveillance, cancer du côlon actif, cancer du côlon sous surveillance, cancer du poumon actif, cancer du poumon sous surveillance, cancer de la prostate actif, cancer de la prostate sous surveillance, autres cancers actifs et autres cancers sous surveillance;;;;SAS Guide;;CARTOSUP_CAN_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CVAIG_CAT;Maladies cardioneurovasculaires aigues;;8;Numérique;;;;;Regroupement des pathologies syndrome coronaire aigu, accident vasculaire cérébral aigu, insuffisance cardiaque aiguë et embolie pulmonaire aiguë;;;;SAS Guide;;CARTOSUP_CVAIG_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CVAVC_CAT;Accident vasculaire cérébral;Indicateurs relatifs aux dépenses;8;Numérique;;;;;Regroupement des pathologies accident vasculaire cérébral aigu et séquelle d'accident vasculaire cérébral;;;;SAS Guide;;CARTOSUP_CVAVC_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CVCHR_CAT;Maladies cardioneurovasculaires chroniques;;8;Numérique;;;;;Regroupement des pathologies maladie coronaire chronique, séquelle d'accident vasculaire cérébral, insuffisance cardiaque chronique, artériopathie oblitérante du membre inférieur, troubles du rythme ou de la conduction cardiaque, maladie valvulaire et autres affections cardiovasculaires;;;;SAS Guide;;CARTOSUP_CVCHR_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CVIC_CAT;Insuffisance cardiaque;;8;Numérique;;;;;Regroupement des pathologies insuffisance cardiaque aiguë et insuffisance cardiaque chronique;;;;SAS Guide;;CARTOSUP_CVIC_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CVIDMCOR_CAT;Maladie coronaire;;8;Numérique;;;;;Regroupement des pathologies syndrome coronaire aigu et maladie coronaire chronique;;;;SAS Guide;;CARTOSUP_CVIDMCOR_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_CV_CAT;Maladies cardioneurovasculaires;;8;Numérique;;;;;Regroupement des pathologies syndrome coronaire aigu, maladie coronaire chronique, accident vasculaire cérébral aigu, séquelle d'accident vasculaire cérébral, insuffisance cardiaque aiguë, insuffisance cardiaque chronique, artériopathie oblitérante du membre inférieur, troubles du rythme ou de la conduction cardiaque, maladie valvulaire, embolie pulmonaire aiguë et autres affections cardiovasculaires;;;;SAS Guide;;CARTOSUP_CV_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_FANTIHTA_MED_NNEXCLU;Traitements antihypertenseurs (avec ou sans pathologies);;8;Numérique;;;;;Personnes ayant reçu au moins 3 délivrances de médicaments spécifiques au cours de l'année n (à différentes dates), et en cas de grands conditionnements au moins 1 grand et 1 petit, ou 2 grands. La liste comprend l'ensemble des médicaments ayant une indication thérapeutique remboursable dans le traitement de l'hypertension artérielle (et l'historique depuis le 1er janvier 2000). Sont exclus les médicaments à action antihypertensive des codes ATC (classification Anatomique, Thérapeutique et Chimique) commençant par C02, C07, C08, C09 n'ayant pas d'indication selon l'autorisation de mise sur le marché (AMM) dans le traitement de l'hypertension artérielle;;;;SAS Guide;;CARTOSUP_FANTIHTA_MED_NNEXCLU;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_FHYPOLI_MED_NNEXCLU;Traitements hypolipémiants (avec ou sans pathologies);;8;Numérique;;;;;Personnes ayant reçu au moins 3 délivrances de médicaments spécifiques au cours de l'année n (à différentes dates), et en cas de grands conditionnements au moins 1 grand et 1 petit, ou 2 grands;;;;SAS Guide;;CARTOSUP_FHYPOLI_MED_NNEXCLU;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_FINSULNO_IND;Diabète non insulino-traité;;8;Numérique;;;;;Personnes n'ayant pas reçu au moins 3 délivrances (à différentes dates) d'antidiabétiques oraux ou d'insuline (ou au moins 2 en cas d'au moins 1 grand conditionnement) au cours de l'année n, mais personnes ayant reçu au moins 3 délivrances (à différentes dates) d'antidiabétiques oraux ou d'insuline (ou au moins 2 en cas d'au moins 1 grand conditionnement) au cours de l'année n-1, et-ou personnes ayant une ALD (Affection de Longue Durée) au cours de l'année n avec codes CIM-10 de diabète et-ou personnes hospitalisées au cours des années n à n-1 avec codes CIM10 de diabète (diagnostic principal (DP) ou diagnostic relié (DR)), et-ou personnes hospitalisées au cours des années n à n-1 pour une complication du diabète (DP ou DR) avec un code CIM10 de diabète en diagnostic associé (DA), ou en DP ou DR de RUM (Résumé d'Unité Médicale);;;;SAS Guide;;CARTOSUP_FINSULNO_IND;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_FINSUL_IND;Diabète insulino-traité;;8;Numérique;;;;;Personnes ayant obligatoirement reçu au moins 3 délivrances (à différentes dates) d'antidiabétiques oraux ou d'insuline (ou au moins 2 en cas d'au moins 1 grand conditionnement) au cours de l'année n, et ayant pu recevoir au moins 3 délivrances (à différentes dates) d'antidiabétiques oraux ou d'insuline (ou au moins 2 en cas d'au moins 1 grand conditionnement) au cours de l'année n-1, et-ou personnes ayant une ALD (Affection de Longue Durée) au cours de l'année n avec codes CIM-10 de diabète et-ou personnes hospitalisées au cours des années n à n-1 avec codes CIM10 de diabète (diagnostic principal (DP) ou diagnostic relié (DR)), et-ou personnes hospitalisées au cours des années n à n-1 pour une complication du diabète (DP ou DR) avec un code CIM10 de diabète en diagnostic associé (DA), ou en DP ou DR de RUM (Résumé d'Unité Médicale);;;;SAS Guide;;CARTOSUP_FINSUL_IND;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_FRVDIAB_CAT;Diabète (avec ou sans pathologies) ou traitements du risque vasculaire (hors pathologies);;8;Numérique;;;;;Regroupement des traitements antihypertenseurs (hors pathologies) et traitements hypolipémiants (hors pathologies) et de la pathologie diabète;;;;SAS Guide;;CARTOSUP_FRVDIAB_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_FRV_CAT;Traitements du risque vasculaire (hors pathologies);Bénéficiaires;8;Numérique;;;;;Regroupement des traitements antihypertenseurs (hors pathologies) et traitements hypolipémiants (hors pathologies);;;;SAS Guide;;CARTOSUP_FRV_CAT;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_FRV_CAT_NNEXCLU;Traitements du risque vasculaire (avec ou sans pathologies);Indicateurs relatifs aux dépenses;8;Numérique;;;;;Regroupement des traitements antihypertenseurs (avec ou sans pathologies) et traitements hypolipémiants (avec ou sans pathologies);;;;SAS Guide;;CARTOSUP_FRV_CAT_NNEXCLU;"
0";;;
CARTO;CT_IND_2015_G4;Caractérisation des 57 M d’assurés pr 56 grp de pathologies;SUP_HFOIPAN_IND_NNEXCLU;Maladies du foie ou du pancréas (avec ou sans mucoviscidose);Indicateurs relatifs aux dépenses;8;Numérique;;IR_DTE_V;;;Personnes ayant une ALD (Affection de Longue Durée) au cours de l'année n, avec codes CIM-10 d'affections hépatiques ou pancréatiques, et-ou personnes hospitalisées pour ces mêmes motifs ou varices œsophagiennes au cours des années n à n-4 (diagnostic principal (DP) ou diagnostic relié (DR)), et-ou personnes hospitalisées au cours de l'année n pour tout autre motif avec une affection hépatique ou pancréatique comme complication ou morbidité associée (DP ou DR d'un des RUM (Résumé d'Unité Médicale) ou diagnostic associé (DA)), et-ou personnes ayant eu une délivrance à 3 dates différentes d'au moins un médicament spécifique au traitement des hépatites chroniques au cours de l'année n;;;;SAS Guide;;CARTOSUP_HFOIPAN_IND_NNEXCLU;"
0";;;
