Nom_Table;Libellé_Table;Nom_Variable;Type;Longueur;Libellé_Variable;Variables de  jointure;Année_Présence;Année_Suppression;Observations;règle de gestion;Concepts;Année_présence table;Année_suppression_table;sensible_medical
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;RHAD_NUM;Caractère;5;Numéro séquentiel d'entrée (idem RAPSS);;2014;;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;TIP_PRS_IDE;Numérique;;Code LPP (13 c);;2014;;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;TOT_MNT_ECA;Numérique;;Montant total de l'écart indemnisable;;2014;;;;;2014;;
T_HADaaFP;Table FP : Table des RSFA des LPP/DMI en sus des établissements ex-OQN;TYP_ART;Caractère;1;Type d'enregistrement;;2014;;;;;2014;;
T_HADaaGJ;Table de passage de Finess;ETA_NUM_GEO;Caractère;9;N° FINESS de l’entité juridique;;2006;2007;;;;2006;2006;
T_HADaaGJ;Table de passage de Finess;ETA_NUM_JUR;;;N° FINESS de l’établissement (code géographique);;2006;2007;;;;2006;2006;
T_HADaaGJ;Table de passage de Finess;ETA_NUM_PMSI;;;N° FINESS e-PMSI;;2006;2007;;;;2006;2006;
T_HADaaGRE;Table des GHT (groupage établissement);ETA_NUM_EPMSI;Caractère;9;N° FINESS e-PMSI;;2007;;;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);ETA_NUM_GEO;Caractère;9;Numéro FINESS de l’établissement (code géographique);;2017;;remplace la variable ETA_NUM_TWO;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);ETA_NUM_GEO;Caractère;9;N° FINESS de l’entité juridique;;2005;2007;;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);ETA_NUM_JUR;;;N° FINESS de l’établissement (code géographique);;2005;2007;;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (code géographique);;2007;2017;;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);ETE_GHS_NUM;Numérique;;GHT au format numérique;;2005;;Variable créée par CNAMTS;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);GHT_NBJ;Numérique;;Groupage Etablissement : nombre de jours;;2005;;;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);GHT_NUM;Caractère;2;Groupage Etablissement : n° du GHT;;2005;;;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);GRE_GRP_ETB;Caractère;2;Groupage Etablissement : nombre de zones tarifaires établissement (1 à 4);;2010;;;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);GRE_GRP_GHPC;Caractère;4;Groupage Etablissement : n° du GHPC;;2010;;;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);GRE_GRP_RET;Caractère;3;Groupage Etablissement : code retour;;2010;;;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);GRE_RPPS_VER;Caractère;3;Groupage établissement version de la classification;;2010;;;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);RHAD_NUM;Caractère;5;N° séquentiel de séjour d'HAD;;2005;;;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);SEQ_NUM;Caractère;4;N° de la séquence dans le séjour;;2010;;;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);SEQ_SEJ;Caractère;2;Numéro de la séquence dans le séjour;;2005;2010;;;;2005;;
T_HADaaGRE;Table des GHT (groupage établissement);SSEQ_NUM;Caractère;4;N° de la sous-séquence;;2005;;;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);ETA_NUM_EPMSI;Caractère;9;N° FINESS e-PMSI;;2007;;;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);ETA_NUM_GEO;Caractère;9;Numéro FINESS de l’établissement (code géographique);;2017;;remplace la variable ETA_NUM_TWO;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);ETA_NUM_GEO;Caractère;9;N° FINESS de l’entité juridique;;2005;2007;;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);ETA_NUM_JUR;;;N° FINESS de l’établissement (code géographique);;2005;2007;;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (code géographique);;2007;2017;;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);ETE_GHS_NUM;Numérique;;GHT_NUM en numérique;;2005;;Variable créée par CNAMTS;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);GHT_NBJ;Numérique;;Groupage PAPRICA : nombre de jours;;2005;;;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);GHT_NUM;Caractère;2;Groupage PAPRICA : n° du GHT;;2005;;;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);PAP_GRP_GHPC;Caractère;4;Groupage PAPRICA : n° du GHPC;;2005;;;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);PAP_GRP_RET;Caractère;3;Groupage PAPRICA : code retour;;2005;;;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);PAP_GRP_VER;Caractère;2;Groupage établissement : version de la classification;;2005;;;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);RHAD_NUM;Caractère;5;N° séquentiel de séjour d'HAD;;2005;;;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);SEQ_NUM;Caractère;4;N° de la séquence dans le séjour;;2010;;;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);SEQ_SEJ;Caractère;2;Numéro de la séquence dans le séjour;;2005;2010;;;;2005;;
T_HADaaGRP;Table des GHT et des GHPC (groupage paprica);SSEQ_NUM;Caractère;4;N° de la sous-séquence;;2005;;;;;2005;;
T_HADaaLEG;Fichier donnant toutes les erreurs détectées par la fonction groupage (LEG);ANN;Caractère;4;Année période;;2014;;;;;2014;;
T_HADaaLEG;Fichier donnant toutes les erreurs détectées par la fonction groupage (LEG);COD_ERR;Caractère;4;Code retour;;2014;;;;;2014;;
T_HADaaLEG;Fichier donnant toutes les erreurs détectées par la fonction groupage (LEG);ETA_NUM_ePMSI;Caractère;9;N° FINESS e-PMSI;;2014;;;;;2014;;
T_HADaaLEG;Fichier donnant toutes les erreurs détectées par la fonction groupage (LEG);FAC_NUM;Caractère;5;N° séquentiel de facture;;2014;;;;;2014;;
T_HADaaLEG;Fichier donnant toutes les erreurs détectées par la fonction groupage (LEG);MOI;Caractère;2;Mois période;;2014;;;;;2014;;
T_HADaaLEG;Fichier donnant toutes les erreurs détectées par la fonction groupage (LEG);RHAD_NUM;Caractère;5;N° séquentiel de séjour d'HAD/ N° séquentiel d'entrée;;2014;;;;;2014;;
T_HADaaLEG;Fichier donnant toutes les erreurs détectées par la fonction groupage (LEG);SEQ_NUM;Caractère;4;Numéro de la séquence dans le séjour;;2014;;;;;2014;;
T_HADaaLEG;Fichier donnant toutes les erreurs détectées par la fonction groupage (LEG);SSEQ_NUM;Caractère;4;Numéro de sous-séquence;;2014;;;;;2014;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);ACH_PRI_ADM;Numérique;;Prix d'achat multiplié par le nombre administré;;2009;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);ADM_ANN;Caractère;4;Année de la date d'administration;;2009;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);ADM_MOIS;Caractère;2;Mois de la date d'administration;;2009;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);ADM_NBR;Numérique;;Nombre administré éventuellement fractionnaire;;2009;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);ANN;Caractère;4;Année période;;2009;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);DAT_DELAI;Numérique;;Délai entre la date d’entrée du séjour et la date de dispensation;;2009;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);ETA_NUM_EPMSI;Caractère;9;N° FINESS e-PMSI;;2009;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);INI_VAL_PRS;Caractère;1;Validation initiale de la prescription par un centre de référence ou de compétence;;2010;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);MOIS;Caractère;2;N° période (mois);;2009;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);PRS_TYP;Caractère;2;Type de prestation;;2009;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);RHAD_NUM;Caractère;5;N° séquentiel de séjour d'HAD;;2009;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);SEJ_NBR;Numérique;;Nombre de séjours impliqués;;2009;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);SEQ_SEJ;Caractère;4;Numéro de la séquence dans le séjour;;2009;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);SSEQ_NUM;Caractère;4;Numéro de sous-séquence;;2009;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);TOP_UCD_AUTO;Caractère;1;Top transcodage UCD13 auto;;2015;;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);UCD_COD;Caractère;9;Code UCD;;2009;2015;;;;2009;;
T_HADaaMED;Table Molécules onéreuses (fichier COMP);UCD_UCD_COD;Caractère;13;Code UCD;;2009;;Transmise par ATIH sur 13 caractères à partir de 2015 (créée par CNAM avt);;;2009;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;ACH_PRI_ADM;Numérique;;Prix d'achat multiplié par le nombre administré;;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;ADM_ANN;Caractère;4;Année de la date d'administration;;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;ADM_MOIS;Caractère;2;Mois de la date d'administration;;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;ADM_NBR;Numérique;;Nombre administré éventuellement fractionnaire;;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;ANN;Caractère;4;Année période;;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;DAT_DELAI;Numérique;;Délai entre la date d’entrée du séjour et la date de dispensation;;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;ETA_NUM_EPMSI;Caractère;9;N° FINESS e-PMSI;;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;FAC_NUM;Caractère;5;N° séquentiel de facture;;2014;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;INI_VAL_PRS;Caractère;1;Validation initiale de la prescription par un centre de référence ou de compétence;;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;MOIS;Caractère;2;N° période (mois);;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;PRS_TYP;Caractère;2;Type de prestation;;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;RHAD_NUM;Caractère;5;N° séquentiel de séjour d'HAD;;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;SEJ_NBR;Numérique;;Nombre de séjours impliqués;;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;SEQ_SEJ;Caractère;4;Numéro de la séquence dans le séjour;;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;SSEQ_NUM;Caractère;4;Numéro de sous-séquence;;2012;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;TOP_UCD_AUTO;Caractère;1;Top transcodage UCD13 auto;;2015;;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;UCD_COD;Caractère;9;Code UCD;;2012;2015;;;;2012;;
T_HADaaMEDATU;Fich comp médicament soumis à autorisation temporaire d'utilisation;UCD_UCD_COD;Caractère;13;Code UCD;;2012;;Transmise par ATIH sur 13 caractères à partir de 2015 (créée par CNAM avt);;;2012;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;ACH_PRI_ADM;Numérique;;Prix d'achat multiplié par le nombre administré;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;ADM_ANN;Caractère;4;Année de la date d'administration;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;ADM_MOIS;Caractère;2;Mois de la date d'administration;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;ADM_NBR;Numérique;;Nombre administré éventuellement fractionnaire;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;ANN;Caractère;4;Année période;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;DAT_DELAI;Numérique;;Délai entre la date d’entrée du séjour et la date de dispensation;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;ETA_NUM_EPMSI;Caractère;9;N° FINESS e-PMSI;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;FAC_NUM;Caractère;5;N° séquentiel de facture;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;INI_VAL_PRS;Caractère;1;Validation initiale de la prescription par un centre de référence ou de compétence;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;MOIS;Caractère;2;N° période (mois);;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;PRS_TYP;Caractère;2;Type de prestation;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;RHAD_NUM;Caractère;5;N° séquentiel de séjour d'HAD;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;SEJ_NBR;Numérique;;Nombre de séjours impliqués;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;SEQ_SEJ;Caractère;4;Numéro de la séquence dans le séjour;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;SSEQ_NUM;Caractère;4;Numéro de sous-séquence;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;TOP_UCD_AUTO;Caractère;1;Top transcodage UCD13 auto;;2016;;;;;2016;;
T_HADaaMEDCHL;Fich comp Médicament coûteux hors liste en sus et hors ATU;UCD_UCD_COD;Caractère;13;Code UCD;;2016;;Transmise par ATIH sur 13 caractères à partir de 2015 (créée par CNAM avt);;;2016;;
T_HADaaMON;Fichier de déclaration agrégée d'activité (FICHSUP) sur les Molécules onéreuses;ACH_PRI_DER;;;Dernier prix d'achat;;2008;2009;;;;2008;2008;
T_HADaaMON;Fichier de déclaration agrégée d'activité (FICHSUP) sur les Molécules onéreuses;ANN;Caractère;4;Année période;;2008;2009;;;;2008;2008;
T_HADaaMON;Fichier de déclaration agrégée d'activité (FICHSUP) sur les Molécules onéreuses;ETA_NUM_EPMSI;Caractère;9;N° FINESS e-PMSI;;2008;2009;;;;2008;2008;
T_HADaaMON;Fichier de déclaration agrégée d'activité (FICHSUP) sur les Molécules onéreuses;FIC_TYP;Caractère;3;Type de fichier;;2008;2009;;;;2008;2008;
T_HADaaMON;Fichier de déclaration agrégée d'activité (FICHSUP) sur les Molécules onéreuses;MOIS;Caractère;2;N° période (mois);;2008;2009;;;;2008;2008;
T_HADaaMON;Fichier de déclaration agrégée d'activité (FICHSUP) sur les Molécules onéreuses;MOY_PRI;;;Prix moyen;;2008;2009;;;;2008;2008;
T_HADaaMON;Fichier de déclaration agrégée d'activité (FICHSUP) sur les Molécules onéreuses;UCD_COD;Caractère;9;Code UCD;;2008;2009;;;;2008;2008;
T_HADaaMON;Fichier de déclaration agrégée d'activité (FICHSUP) sur les Molécules onéreuses;UCD_NBR_ETH;;;Nombre d'UCD dispensées au titre des essais thérapeutiques;;2008;2009;;;;2008;2008;
T_HADaaMON;Fichier de déclaration agrégée d'activité (FICHSUP) sur les Molécules onéreuses;UCD_NBR_TOT;;;Nombre d'UCD dispensées totales;;2008;2009;;;;2008;2008;
T_HADaaMON;Fichier de déclaration agrégée d'activité (FICHSUP) sur les Molécules onéreuses;UCD_UCD_COD;Caractère;13;Code UCD;;2008;2009;Variable créée par CNAMTS;;;2008;2008;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;COD_SEX;Caractère;1;Sexe du patient;;2015;;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;ENT_MOD;Caractère;1;Mode d’entrée;;2015;;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;ENT_PRV;Caractère;1;Provenance;;2015;;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;ETA_NUM_EPMSI;Caractère;9;Numéro FINESS e-PMSI;;2015;;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;ETA_NUM_GEO;Caractère;9;Numéro FINESS de l’établissement (code géographique);;2017;;remplace la variable ETA_NUM_TWO;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (code géographique);;2015;2017;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;HAD_DUREE;Numérique;;Durée couverte par les séquences (tous séjours);;2015;;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;RAPSS_NUM;Caractère;3;Numéro de version du format de SRAPSS;;2015;;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;RHAD_NUM;Caractère;5;Numéro séquentiel d'entrée;;2015;;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;SEJ_ERR;Caractère;1;indicateur de séjour 100% en erreur;;2015;;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;SEJ_FINI;Caractère;1;Indicateur de séjour terminé;;2015;;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;SEJ_NBJ;Numérique;;Nombre de journées dans le séjour = durée sur séjours terminés (date de sortie-date d'entrée);;2015;;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;SOR_ANN;Caractère;4;Année de la date de sortie du séjour;;2015;;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;SOR_DES;Caractère;1;Destination;;2015;;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;SOR_MOD;Caractère;1;Mode de sortie;;2015;;;;;2015;;
T_HADaaS;Synthèses des Résumés Anonyme Par Sous-Séquence;SOR_MOI;Caractère;2;Mois de la date de sortie du séjour;;2015;;;;;2015;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;CAI_GES;Caractère;3;N° caisse gestionnaire;;2014;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;CAI_GES_CTL;Caractère;1;Code retour contrôle « N° caisse gestionnaire »;;2014;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;CAI_NUM;Caractère;3;Délivrée par;;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;CAI_NUM_CTL;Caractère;1;"Code retour contrôle ""Délivrée par""";;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;CENT_GES;Caractère;4;N° centre gestionnaire ;;2014;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;CENT_GES_CTL;Caractère;1;Code retour contrôle « N° centre gestionnaire »;;2014;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;COD_PEC_CTL;Caractère;1;Contrôle code prise en charge forfait journalier;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;DAT_DEB_FAC;Caractère;8;Date d’entrée;;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;DAT_DEB_FAC_CTL;Caractère;1;"Code retour contrôle ""Date d’entrée""";;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;DAT_FIN_FAC;Caractère;8;Date de sortie;;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;DAT_FIN_FAC_CTL;Caractère;1;"Code retour contrôle ""Date de sortie""";;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;DAT_HOS;Caractère;8;Date de l’hospitalisation cryptee;;2013;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;DAT_HOS_CTL;Caractère;1;code retour controlme identifiant anonyme hosp;;2013;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;DAT_PEC;Caractère;8;Prise en charge établie le;;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;DAT_PEC_CTL;Caractère;1;"Code retour contrôle ""Prise en charge établie le""";;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;ENT_NUM;Caractère;9;N° d’entrée;;2014;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;ENT_NUM_CTL;Caractère;1;Code retour contrôle « N° d’entrée »;;2014;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;ETA_NUM_EPMSI;Caractère;9;N° FINESS e-PMSI;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;ETA_NUM_GEO;Caractère;9;Numéro FINESS de l’établissement (code géographique);;2017;;remplace la variable ETA_NUM_TWO;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;ETA_NUM_TWO;Caractère;9;Numéro FINESS de l’établissement (code géographique);;2007;2017;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;EXO_TM;Caractère;1;Code justification d’exonération du ticket modérateur;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;EXO_TM_CTL;Caractère;1;Contrôle code justification d'exonération du TM;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;FAC_18E;Caractère;1;Facturation du 18 euros;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;FAC_18E_CTL;Caractère;1;Contrôle code facturation des 18 euros;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;FAC_MNT_FJ;Numérique;;Montant à facturer au titre du forfait journalier;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;FAC_MNT_FJ_CTL;Caractère;1;Contrôle format montant à facturer au titre du FJ;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;FAC_MNT_TM;Numérique;;Montant à facturer au titre du ticket modérateur;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;FAC_MNT_TM_CTL;Caractère;1;Contrôle format montant à facturer au titre du TM;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;FAC_NBR_VEN;Numérique;;Nombre de venues de la facture;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;FAC_SEJ_AM;Caractère;1;Séjour facturable à l’assurance maladie;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;FJ_COD_PEC;Caractère;1;Code de prise en charge du forfait journalier;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;GES_COD;Caractère;2;Code gestion;;2014;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;GES_COD_CTL;Caractère;1;Code retour controle «code gestion»;;2014;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;GRG_COD;Caractère;2;Code grand régime;;2008;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;GRG_COD_CTL;Caractère;1;Contrôle code grand régime;;2008;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;MAJ_MNT_CTL;Caractère;1;Contrôle format montant majoration parcours de soins;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;MAJ_MNT_PS;Numérique;;Montant lié à la majoration au parcours de soin;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;MNF_AM;Caractère;1;Motif de la non facturation à l'assurance maladie;;2009;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;MNF_AM_CTL;Caractère;1;Code retour contrôle « motif de la non facturation à l'assurance maladie »;;2009;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;NAT_ASS;Caractère;2;Nature d’assurance;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;NAT_ASS_CTL;Caractère;1;Contrôle code nature d'assurance;;2007;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;NAT_PJ_DT;Caractère;1;Nature de la pièce justificative des droits;;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;NAT_PJ_DT_CTL;Caractère;1;"Code retour contrôle ""Nature de la pièce justificative des droits""";;2017;;;;;2007;;
T_HADaaSTC;Prise en charge par l'AM de chaque séjour, pour les établissements valorisés STC ;NBR_VEN_CTL;Caractère;1;Contrôle format nombre de venues;;2007;;;;;2007;;
