"nom_table";"TEC_COL";"TDM_NAT_AFF";"CCA_CPL_COD";"CPT_COP_NUM";"PRS_NAT";"PRS_NAT_CB2";"PRS_NAT_LIB";"PRS_NAT_TDM";"PRS_NAT_STA";"NAT_SOI_TOP";"NAT_CPL_ACT";"PRN_AID_TOP";"PRS_SPP_TOP";"TOP_SNI";"TYA_COD";"CEL_TYP";"TOP_PRS_SOI";"PRS_NAT_RGT";"TOP_TRF_OPP"
"IR_NAT_V";0;9;NA;NA;2147;"D24";"FORFAIT D'ENTRAINEMENT A L'HEMODIALYSE EN UNITE DE DIALYSE MEDICALISEE";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2150;"VDE";"VIDEOCAPSULE";10;5;0;0;0;NA;1;"T";"21";0;10;NA
"IR_NAT_V";0;0;NA;NA;2151;"REA";"SUPPLEMENT REANIMATION";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2152;"SRC";"SUPPLEMENT SURVEILLANCE CONTINUE";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2153;"STF";"FORFAIT SOINS INTENSIFS";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2154;"REP";"REANIMATION PEDIATRIQUE";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2155;"SE1";"FORFAIT ENVIRONNEMENT HOSPITALIER 1";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2156;"SE2";"FORFAIT ENVIRONNEMENT HOSPITALIER 2";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2157;"SE3";"FORFAIT ENVIRONNEMENT HOSPITALIER 3";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2158;"SE4";"FORFAIT ENVIRONNEMENT HOSPITALIER 4";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2159;"FSD";"FORFAIT DE SECURITE DERMATOLOGIQUE";10;5;1;0;0;NA;1;"T";"20";0;49;NA
"IR_NAT_V";0;9;NA;NA;2160;"MGS";"MISSION D'INTERET GENERAL SSR";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2161;"MGC";"FORFAIT MISSION D INTERET GENERAL D AIDE A LA CONTRACTUALISATION";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2162;"FHT";"FORFAIT HAUTE TECHNICITE";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;13;NA;2163;"DIP";"SUPPLEMENT JOURNALIER DIALYSE PERITONEALE";10;5;0;1;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2164;"APE";"ADMINISTRATION DE PRODUITS ET PRESTATIONS EN ENVIRONNEMENT HOSPITALIER";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;9;NA;NA;2165;"FPI";"FORFAIT PRESTATION INTERMEDIAIRE";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;9;NA;NA;2166;"AP2";"ADMINISTRATION DE MEDICAMENTS EN ENVIRONNEMENT HOSPITALIER";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;9;NA;NA;2167;"SE5";"FORFAIT ENVIRONNEMENT HOSPITALIER 5";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;9;NA;NA;2168;"SE6";"FORFAIT ENVIRONNEMENT HOSPITALIER 6";10;99;0;0;0;NA;0;"Z";"22";0;10;NA
"IR_NAT_V";0;9;NA;NA;2170;"FIP";"FIR ETS PRIVES";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;9;NA;NA;2171;"DTA";"DIFFERENTIEL TARIFAIRE AME";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;9;NA;NA;2172;"DTM";"DIFFERENTIEL TARIFAIRE MIGRANTS";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;9;NA;NA;2173;"DPC";"DIFFERENTIEL PSY REGLEMENTAIRE";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;9;NA;NA;2174;"DPA";"DIFFERENTIEL PSY AME";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;9;NA;NA;2175;"DPM";"DIFFERENTIEL PSY MIGRANTS";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;9;NA;NA;2176;"DSC";"DIFFERENTIEL SSR REGLEMENTAIRE";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;9;NA;NA;2177;"DSA";"DIFFERENTIEL SSR AME";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;9;NA;NA;2178;"DSM";"DIFFERENTIEL SSR MIGRANTS";10;99;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2181;"PO1";"PRELEVEMENT D ORGANE 1";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2182;"PO2";"PRELEVEMENT D ORGANE 2";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2183;"PO3";"PRELEVEMENT D ORGANE 3";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2184;"CPO";"COORDINATION PRELEVEMENT D ORGANES";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2185;"PO4";"PRELEVEMENT D ORGANE 4";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2186;"PO5";"PRELEVEMENT D'ORGANE 5";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2187;"PO6";"PRELEVEMENT D'ORGANE 6";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2188;"PO7";"PRELEVEMENT D'ORGANE 7";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2189;"PO8";"PRELEVEMENT D'ORGANE 8";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2190;"PO9";"PRELEVEMENT D'ORGANE 9";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2191;"POA";"PRELEVEMENT D'ORGANE";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2195;"ANT";"SUPPLEMENT ANTEPARTUM";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2196;"RAP";"SUPPLEMENT RADIOTHERAPIE PEDIATRIQUE";10;5;0;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;NA;NA;2201;"";"BUDGET GLOBAL";10;6;0;0;0;NA;0;"Z";"";0;0;NA
"IR_NAT_V";0;0;NA;NA;2202;"";"MEDICALISATION DES PERSONNES AGEES";10;6;0;0;0;NA;0;"Z";"";0;0;NA
"IR_NAT_V";0;0;NA;NA;2203;"";"SSAD : SERVICE DE SOINS A DOMICILE";10;6;0;0;0;NA;0;"Z";"";0;0;NA
"IR_NAT_V";0;0;NA;NA;2204;"";"CAMSP: CENTRE ACTION MEDICO-SOCIALE PRECOCE";10;6;0;0;0;NA;0;"Z";"";0;0;NA
"IR_NAT_V";0;9;NA;NA;3527;"OV1";"FORFAIT OPTIQUE -ENFANT-N° 1 UNIFOCAUX (CMU)";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3528;"OV2";"FORFAIT OPTIQUE -ENFANT-N° 2 UNIFOCAUX (CMU)";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3529;"OV3";"FORFAIT OPTIQUE -ENFANT-N° 3 UNIFOCAUX (CMU)";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3530;"OV4";"FORFAIT OPTIQUE -ENFANT-N° 4 UNIFOCAUX (CMU)";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3531;"OPT";"OPTIQUE MEDICALE PROPREMENT DIT";6;2;1;0;1;NA;1;"Z";"";0;6;NA
"IR_NAT_V";0;0;NA;NA;3532;"LUN/LNE";"MONTURE/LUNETTE POUR ENFANT DE - DE 18 ANS CRPCEN (HORS CODAGE LPP)";6;2;1;0;0;NA;1;"Z";"";0;6;NA
"IR_NAT_V";0;0;NA;NA;3533;"VER/OPE";"VERRES / VERRES POUR ENFANT<18 ans -CRPCEN- (hors codage LPP)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3534;"OPR/ROM/ROV";"REPARATION";6;2;1;0;0;NA;1;"Z";"";0;6;NA
"IR_NAT_V";0;0;NA;NA;3535;"LEN";"LENTILLES";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3536;"OP1";"VERRES UNIFOCAUX OP1 (CMU)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3537;"OP2";"VERRES UNIFOCAUX OP2 (CMU)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3538;"OP3";"VERRES UNIFOCAUX OP3 (CMU)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3539;"OP4";"VERRES UNIFOCAUX OP4 (CMU)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3541;"PAU/AUA";"APPAREILS ELECTRONIQUES DE SURDITE  (CHAP 3.)";6;2;1;0;1;NA;1;"Z";"";0;6;NA
"IR_NAT_V";0;0;NA;NA;3542;"PEX";"PROTHESES EXTERNES NON ORTHOPEDIQUES (CHAP. 4)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3543;"POC";"PROTHESES OCULAIRES ET FACIALES (CHAP. 5)";6;2;1;0;0;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3544;"COR";"CHAUSSURES ORTHOPEDIQUES (CHAP. 6)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3545;"ORP";"ORTHOPROTHESES (CHAP 7.)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3546;"ORC";"ACCESSOIRES DE PROTHESES ET D  ORTHOPEDIE (CENTRES D  APPAR.) (CHAP.8)";6;2;1;0;0;NA;1;"Z";"";0;6;NA
"IR_NAT_V";0;0;NA;NA;3547;"AUP";"APPAREILS ELECTRONIQUES DE SURDITE (CONSOMMABLES Y.C. PILES)";6;2;1;0;0;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3548;"OPC";"ORTHOPROTHESES COUTEUSES";6;2;1;0;0;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3549;"PIO";"PROCESSEUR POUR IMPLANT OSTE-INTEGRE";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3551;"PII";"IMPLANT INTERNE (CHAP. 1, 2 ET 3)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3552;"PME";"IMPLANT MU PAR ELECTRICITE (CHAP. 4)";6;2;1;0;0;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3553;"OV5";"FORFAIT OPTIQUE -ENFANT-N° 5 UNIFOCAUX (CMU)";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3554;"OV6";"FORFAIT OPTIQUE -ENFANT-N° 6 UNIFOCAUX (CMU)";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3555;"OV7";"FORFAIT OPTIQUE -ENFANT-N° 7 UNIFOCAUX (CMU)";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3556;"OV8";"FORFAIT OPTIQUE -ENFANT-N° 8 UNIFOCAUX (CMU)";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3356;"PHD";"PHARMACIE HOSPITALIERE DEROGATOIRE";5;2;1;0;0;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3357;"PHT";"PHARMACIE HOSPITALIERE MMH";5;2;1;0;0;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3361;"GPN";"GARDE PHARMACIE NUIT";5;2;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;3362;"GPF";"GARDE PHARMACIE FERIE";5;2;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;3363;"GPD";"GARDE PHARMACIE DIMANCHE";5;2;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;3364;"HDR";"HONORAIRE MEDICAMENT REMBOURSABLE";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;9;NA;NA;3365;"HDA";"HONORAIRE DISPENSATION EN LIEN AVEC AGE";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;9;NA;NA;3366;"HDE";"HONORAIRE DE DISPENSATION MEDICAMENTS SPECIFIQUES";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;0;NA;NA;3371;"TAM";"FORFAIT GRIPPE AVIAIRE (TAMIFLU)";5;2;1;0;0;NA;0;"Z";"";0;0;NA
"IR_NAT_V";0;0;NA;NA;3372;"OSE";"FORFAIT GRIPPE AVIAIRE (OSELTAMIVIR)";5;2;1;0;0;NA;0;"Z";"";0;0;NA
"IR_NAT_V";0;0;NA;NA;3373;"REZ";"FORFAIT GRIPPE AVIAIRE (RELENZA)";5;2;1;0;0;NA;0;"Z";"";0;0;NA
"IR_NAT_V";0;0;NA;NA;3374;"KGP";"KIT ANTI-GRIPPE";12;3;0;0;1;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;0;NA;NA;3375;"";"REMUNERATION PHARMACIENS POUR VACCINS H1N1";12;3;0;0;1;NA;1;"Z";"";0;12;NA
"IR_NAT_V";0;9;NA;NA;3378;"CTR";"CONTESTATION ROSP TRANSMISSION RPPS";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;3379;"HDS";"Honoraire de dispensation spécifique vaccins anti grippaux Hémisphère Sud";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;9;NA;NA;3380;"HC";"HONO DISP COMP";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;0;NA;NA;3381;"PPI";"PREPARATION PHARMACEUTIQUE INDIVIDUALISEE (ALLERGENES)";5;2;1;0;1;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;9;NA;NA;3382;"PDP";"PRISE EN CHARGE DEROGATOIRE PHARMACIE";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;9;NA;NA;3383;"HD1";"HONO DISP 1";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;9;NA;NA;3384;"HD2";"HONO DISP 2";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;9;NA;NA;3385;"HD4";"HONO DISP 4";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;9;NA;NA;3386;"HD7";"HONO DISP 7";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;9;NA;NA;3387;"HG1";"HONO DISP GC 1";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;9;NA;NA;3388;"HG2";"HONO DISP GC 2";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;9;NA;NA;3389;"HG4";"HONO DISP GC 4";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;9;NA;NA;3390;"HG7";"HONO DISP GC 7";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;9;NA;NA;3391;"ROP";"REMU  OBJECTIF - PHARMACIEN";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;3392;"COP";"REMU OBJECTIF - PHARMACIEN COMPLEMENT";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;3393;"AVK";"ROSP AVK";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;3394;"CVK";"ROSP AVK COMPLEMENT";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;3395;"PPH";"Plan personnalisé de santé pharmacie";99;99;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;9;NA;NA;3396;"AHM";"ROSP ASTHME";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;3397;"CHM";"ROSP ASTHME COMPLEMENT";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;3398;"RTR";"ROSP TRANSMISSION RPPS";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;3399;"";"REMUNERATION PHARMACIENS POUR VACCINS H1N1 - REGULARISATION COMPTABLE ET SAISIE MANUELLE";12;3;0;0;0;NA;1;"Z";"";0;12;NA
"IR_NAT_V";0;0;NA;NA;3411;"SNG";"SANG,PLASMA ET LEURS DERIVES";5;2;1;0;1;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;0;NA;NA;3412;"TSG";"TRANSPORT DU PRODUIT";5;2;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;0;NA;NA;3413;"LAI";"LAIT HUMAIN";5;2;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;0;NA;NA;3414;"HUM";"AUTRES PRODUITS D  ORIGINE HUMAINE";5;2;1;0;0;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;0;NA;NA;3511;"AAR";"APPAREILS D  ASSISTANCE RESPIRATOIRE,OXYGENOTHERAPIE A DOMICILE";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3512;"AAD";"AUTRES MATERIELS POUR TRAITEMENTS A DOMICILE (CHAP. 1)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3513;"MAC";"MATERIELS ET APPAREILS DE CONTENTION ET DE MAINTIEN (CHAP. 2)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3514;"MAD";"MATERIELS ET APPAREILS POUR TRAITEMENTS DIVERS (CHAP. 3)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3515;"PAN";"ARTICLES DE PANSEMENTS (CHAP. 4)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3516;"GLU";"NUTRIMENTS POUR INTOLERANTS AU GLUTEN (CHAP. 3)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3517;"NUT";"ALIMENTS DESTINES A DES FINS MEDICALES";5;2;1;0;1;NA;1;"Z";"21";0;12;NA
"IR_NAT_V";0;0;NA;NA;3518;"ARO";"APPAREIL GENERATEUR D AEROSOL";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3521;"PA";"ORTHESES (PETIT APPAREILLAGE) (CHAP. 1)";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;3522;"DVO";"DIVERS ORTHESES";6;2;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3523;"OME";"FORFAIT MONTURE MOINS DE 18 ANS CMU";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3524;"OVA";"FORFAIT OPTIQUE ENFANT -A- MULTIFOCAUX (CMU)";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;9;NA;NA;3525;"OVB";"FORFAIT OPTIQUE ENFANT -B- MULTIFOCAUX (CMU)";99;99;1;0;1;NA;1;"Z";"21";0;6;NA
"IR_NAT_V";0;0;NA;NA;4132;"HTH";"FRAIS D  HOTEL - CURES THERMALES";7;3;1;0;0;NA;0;"Z";"21";1;0;NA
"IR_NAT_V";0;0;NA;NA;4141;"TH1";"FORFAIT THERMAL 1";8;3;1;0;0;NA;1;"Z";"21";1;8;NA
"IR_NAT_V";0;0;NA;NA;4142;"TH2";"FORFAIT THERMAL 2 AVEC KINESITEHRAPIE";8;3;1;0;0;NA;1;"Z";"21";1;8;NA
"IR_NAT_V";0;0;NA;NA;4143;"TH3";"FORFAIT THERMAL 2EME ORIENTATION";8;3;1;0;0;NA;1;"Z";"21";1;8;NA
"IR_NAT_V";0;0;NA;NA;4144;"TH4";"FORFAIT THERMAL 3 AVEC 9 SEANCES KINESITHERAPIE";8;3;1;0;0;NA;1;"Z";"21";1;8;NA
"IR_NAT_V";0;0;NA;NA;4145;"TH5";"FORFAIT THERMAL 72 SEANCES AVEC KINE";8;3;1;0;0;NA;1;"Z";"21";0;8;NA
"IR_NAT_V";0;0;NA;NA;4151;"MK1";"FORFAIT THERMAL 18 SEANCES COLLECTIVES";8;3;1;0;0;NA;1;"Z";"21";1;8;NA
"IR_NAT_V";0;0;NA;NA;4152;"MK2";"FORFAIT THERMAL 18 SEANCES INDIVIDUELLES";8;3;1;0;0;NA;1;"Z";"21";1;8;NA
"IR_NAT_V";0;0;NA;NA;3134;"POD";"ACTE DE PEDICURE-PODOLOGUE (DIABETIQUE)";3;1;1;0;1;1;1;"Z";"20";0;3;NA
"IR_NAT_V";0;9;32;NA;3135;"FOT";"FORFAIT EVALUATION DOMICILE HANDICAP";99;99;1;1;0;NA;1;"Z";"20";0;70;NA
"IR_NAT_V";0;9;NA;NA;3139;"CIO";"CONTRAT INCITATIF ORTHOPHONISTE";99;99;1;0;0;NA;1;"Z";"20";0;47;NA
"IR_NAT_V";0;1;NA;NA;3211;"B";"ACTES DE BIOLOGIE";NA;2;1;0;1;1;1;"Z";"20";0;29;NA
"IR_NAT_V";0;0;NA;NA;3212;"BP";"ACTES D  ANATOMO-CYTO-PATHOLOGIE EN LABORATOIRE";4;2;1;0;0;NA;1;"Z";"";0;29;NA
"IR_NAT_V";0;9;NA;NA;3213;"FPB";"FORFAIT PREALABLE BIOLOGIE IVG VILLE";99;99;1;0;0;NA;1;"Z";"20";0;18;0
"IR_NAT_V";0;0;NA;NA;3214;"BR";"ACTES EN BR";4;2;1;0;0;NA;1;"Z";"";0;29;NA
"IR_NAT_V";0;0;NA;NA;3215;"ADU";" ANALYSE DEPISTAGE CANCER DE L'UTERUS";4;2;1;0;0;NA;1;"Z";"";0;4;NA
"IR_NAT_V";0;9;NA;NA;3216;"FUB";"FORFAIT ULTERIEUR BIOLOGIE IVG VILLE";99;99;1;0;0;NA;1;"Z";"20";0;18;0
"IR_NAT_V";0;0;NA;NA;3221;"KB";"PRELEVEMENT AUTRE QUE SANGUIN PAR UN DIRECTEUR DE LABORATOIRE";4;2;1;0;1;NA;1;"Z";"20";0;4;NA
"IR_NAT_V";0;1;NA;NA;3222;"PB";"PRELEVEMENT SANGUIN PAR UN DIRECTEUR DE LABORATOIRE";NA;2;1;0;1;1;1;"Z";"20";0;4;NA
"IR_NAT_V";0;1;NA;NA;3223;"TB";"PRELEVEMENT SANGUIN PAR UN TECHNICIEN DE LABORATOIRE";NA;2;1;0;1;1;1;"Z";"20";0;4;NA
"IR_NAT_V";0;0;NA;NA;3224;"KDU";" PRELEVEMENT DEPISTAGE CANCER DE L'UTERUS";4;2;1;0;0;NA;1;"Z";"";0;20;NA
"IR_NAT_V";0;0;NA;NA;3225;"KMB";"PRELEVEMENT PAR PONCTION VEINEUSE DIRECTE POUR UN MEDECIN BIOLOGISTE";4;2;1;0;1;1;1;"T";"20";0;4;NA
"IR_NAT_V";0;9;NA;NA;3300;"RRA";"REMUNERATION ROSP AOD";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;3301;"CRA";"CONTESTATION ROSP AOD";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;3302;"PGC";"PAIEMENT GARANTIE CONVENTIONNELLE PHARMACIE";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;3303;"CGC";"CONTESTATION GARANTIE CONVENTIONNELLE PHAMACIE";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;3304;"PQS";"PAIEMENT QUALITE DE SERVICE PHARMACIE";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;9;NA;NA;3305;"CQS";"CONTESTATION QUALITE DE SERVICE PHARMACIE";99;99;1;0;0;NA;0;"Z";"21";0;0;NA
"IR_NAT_V";0;0;NA;NA;3311;"PH1";"PHARMACIE 100%";5;2;1;0;1;NA;1;"Z";"21";0;28;NA
"IR_NAT_V";0;0;NA;NA;3312;"PH4/PG4";"PHARMACIE PH4";5;2;1;0;1;NA;1;"Z";"";0;28;NA
"IR_NAT_V";0;1;NA;NA;3313;"PH7/PG7";"PHARMACIE 65%";NA;2;1;0;1;NA;1;"Z";"";0;28;NA
"IR_NAT_V";0;0;NA;NA;3314;"MX1/PH1";"HORMONE DE CROISSANCE";5;2;1;0;1;NA;1;"Z";"";0;5;NA
"IR_NAT_V";0;0;NA;NA;3315;"MX4/PH7";"MEDICAMENTS ANTIRETROVIRAUX";5;2;1;0;1;NA;1;"Z";"";0;5;NA
"IR_NAT_V";0;0;NA;NA;3316;"MX7/PH7";"MEDICAMENTS D  EXCEPTION";5;2;1;0;1;NA;1;"Z";"";0;5;NA
"IR_NAT_V";0;0;NA;NA;3317;"PHH";" PHARMACIE HOSPITALIERE A 100%";5;2;1;0;0;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3318;"PHS";" PHARMACIE HOSPITALIERE A 65%";5;2;1;0;0;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3319;"PHQ";" PHARMACIE HOSPITALIERE";5;2;1;0;0;NA;1;"Z";"21";0;5;NA
"IR_NAT_V";0;0;NA;NA;3320;"PH8";"PHARMACIE HOSPITALIERE EN SUS DU GHS";5;2;1;0;0;NA;0;"Z";"22";0;0;NA
"IR_NAT_V";0;0;21;NA;3321;"PHA";"FORFAIT PHARMACEUTIQUE EN MATERNITE";5;2;1;1;0;NA;0;"Z";"21";0;0;NA
