"nom_table";"TEC_COL";"CPT_COP_NUM";"RGM_GRG_COD";"RGM_COD";"RGM_LIB";"RGM_COM";"TOP_CPI"
"IR_RGM_V";0;NA;2;11;"EXPLOITANTS AGRICOLES EN ACIVITE RIQUE AT (DOM)";"EXPLOITANTS";1
"IR_RGM_V";0;NA;2;40;"PROTECTION FAMILIALE DES DETENUS EXPLOITANTS AGRICOLES";"protection familiale des detenus exploitants agricoles";0
"IR_RGM_V";0;NA;2;97;"ASSURE EN MAINTIEN DE DROIT SUITE FIN DE DROIT D'UN REGIME SEMI-PERMANENT, DROIT AU PN SEUL";"Assuré en maintien de droit suite fin de droit d'un régime semi-permanent, droit au PN seul";0
"IR_RGM_V";0;NA;2;115;"MAINTIEN DE DROITS AU TITRE DE LA RESERVE MILITAIRE";"MAINTIEN DE DROITS AU TITRE DE LA RESERVE MILITAIRE des prestations des Assurances Maladie, Maternite, Invalidite et deces pour l'assure et ses ayants-droit";0
"IR_RGM_V";0;NA;2;999;"PETIT REGIME INCONNU";"Petit régime inconnu";0
"IR_RGM_V";0;NA;3;1;"REGIME OBLIGATOIRE";"regime obligatoire";1
"IR_RGM_V";0;NA;3;2;"REGIME GRATUIT";"regime gratuit";1
"IR_RGM_V";0;NA;3;3;"REGIME BIOLOGISTE";"regime biologiste";0
"IR_RGM_V";0;NA;3;4;"REGIME VOLONTAIRE";"regime volontaire";0
"IR_RGM_V";0;NA;3;5;"REGIME CEE";"regime cee";0
"IR_RGM_V";0;NA;3;6;"REGIME DROITS MAINTENUS";"regime droits maintenus";1
"IR_RGM_V";0;NA;3;97;"ASSURE EN MAINTIEN DE DROIT SUITE FIN DE DROIT D'UN REGIME SEMI-PERMANENT, DROIT AU PN SEUL";"Assuré en maintien de droit suite fin de droit d'un régime semi-permanent, droit au PN seul";0
"IR_RGM_V";0;NA;3;115;"MAINTIEN DE DROITS AU TITRE DE LA RESERVE MILITAIRE";"MAINTIEN DE DROITS AU TITRE DE LA RESERVE MILITAIRE des prestations des Assurances Maladie, Maternite, Invalidite et deces pour l'assure et ses ayants-droit";0
"IR_RGM_V";0;NA;3;999;"PETIT REGIME INCONNU";"Petit régime inconnu";0
"IR_RGM_V";0;NA;4;97;"ASSURE EN MAINTIEN DE DROIT SUITE FIN DE DROIT D'UN REGIME SEMI-PERMANENT, DROIT AU PN SEUL";"Assuré en maintien de droit suite fin de droit d'un régime semi-permanent, droit au PN seul";0
"IR_RGM_V";0;NA;4;100;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 100";"regime special de securite sociale de la s.n.c.f . 100";0
"IR_RGM_V";0;NA;4;101;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 101";"regime special de securite sociale de la s.n.c.f . 101";0
"IR_RGM_V";0;NA;4;102;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 102";"regime special de securite sociale de la s.n.c.f . 102";0
"IR_RGM_V";0;NA;4;103;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 103";"regime special de securite sociale de la s.n.c.f . 103";0
"IR_RGM_V";0;NA;4;104;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 104";"regime special de securite sociale de la s.n.c.f . 104";0
"IR_RGM_V";0;NA;4;105;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 105";"regime special de securite sociale de la s.n.c.f . 105";0
"IR_RGM_V";0;NA;4;106;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 106";"regime special de securite sociale de la s.n.c.f . 106";0
"IR_RGM_V";0;NA;4;107;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 107";"regime special de securite sociale de la s.n.c.f . 107";0
"IR_RGM_V";0;NA;4;108;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 108";"regime special de securite sociale de la s.n.c.f . 108";0
"IR_RGM_V";0;NA;4;109;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 109";"regime special de securite sociale de la s.n.c.f . 109";0
"IR_RGM_V";0;NA;4;110;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 110";"regime special de securite sociale de la s.n.c.f . 110";0
"IR_RGM_V";0;NA;4;111;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 111";"regime special de securite sociale de la s.n.c.f . 111";0
"IR_RGM_V";0;NA;4;112;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 112";"regime special de securite sociale de la s.n.c.f . 112";0
"IR_RGM_V";0;NA;4;113;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 113";"regime special de securite sociale de la s.n.c.f . 113";0
"IR_RGM_V";0;NA;4;114;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 114";"regime special de securite sociale de la s.n.c.f . 114";0
"IR_RGM_V";0;NA;4;115;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 115";"regime special de securite sociale de la s.n.c.f . 115";0
"IR_RGM_V";0;NA;4;116;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 116";"regime special de securite sociale de la s.n.c.f . 116";0
"IR_RGM_V";0;NA;4;117;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 117";"regime special de securite sociale de la s.n.c.f . 117";0
"IR_RGM_V";0;NA;4;148;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 148";"regime special de securite sociale de la s.n.c.f . 148";0
"IR_RGM_V";0;NA;4;149;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 149";"regime special de securite sociale de la s.n.c.f . 149";0
"IR_RGM_V";0;NA;4;150;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 150";"regime special de securite sociale de la s.n.c.f . 150";0
"IR_RGM_V";0;NA;4;151;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 151";"regime special de securite sociale de la s.n.c.f . 151";0
"IR_RGM_V";0;NA;4;152;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 152";"regime special de securite sociale de la s.n.c.f . 152";0
"IR_RGM_V";0;NA;4;153;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 153";"regime special de securite sociale de la s.n.c.f . 153";0
"IR_RGM_V";0;NA;4;154;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 154";"regime special de securite sociale de la s.n.c.f . 154";0
"IR_RGM_V";0;NA;4;155;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 155";"regime special de securite sociale de la s.n.c.f . 155";0
"IR_RGM_V";0;NA;4;156;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 156";"regime special de securite sociale de la s.n.c.f . 156";0
"IR_RGM_V";0;NA;4;157;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 157";"regime special de securite sociale de la s.n.c.f . 157";0
"IR_RGM_V";0;NA;4;158;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 158";"regime special de securite sociale de la s.n.c.f . 158";0
"IR_RGM_V";0;NA;4;159;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 159";"regime special de securite sociale de la s.n.c.f . 159";0
"IR_RGM_V";0;NA;4;160;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 160";"regime special de securite sociale de la s.n.c.f . 160";0
"IR_RGM_V";0;NA;4;161;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 161";"regime special de securite sociale de la s.n.c.f . 161";0
"IR_RGM_V";0;NA;4;162;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 162";"regime special de securite sociale de la s.n.c.f . 162";0
"IR_RGM_V";0;NA;4;163;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 163";"regime special de securite sociale de la s.n.c.f . 163";0
"IR_RGM_V";0;NA;4;164;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 164";"regime special de securite sociale de la s.n.c.f . 164";0
"IR_RGM_V";0;NA;4;165;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 165";"regime special de securite sociale de la s.n.c.f . 165";0
"IR_RGM_V";0;NA;4;166;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 166";"regime special de securite sociale de la s.n.c.f . 166";0
"IR_RGM_V";0;NA;4;167;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 167";"regime special de securite sociale de la s.n.c.f . 167";0
"IR_RGM_V";0;NA;4;168;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 168";"regime special de securite sociale de la s.n.c.f . 168";0
"IR_RGM_V";0;NA;4;169;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 169";"regime special de securite sociale de la s.n.c.f . 169";0
"IR_RGM_V";0;NA;4;170;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 170";"regime special de securite sociale de la s.n.c.f . 170";0
"IR_RGM_V";0;NA;4;171;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 171";"regime special de securite sociale de la s.n.c.f . 171";0
"IR_RGM_V";0;NA;4;172;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 172";"regime special de securite sociale de la s.n.c.f . 172";0
"IR_RGM_V";0;NA;4;173;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 173";"regime special de securite sociale de la s.n.c.f . 173";0
"IR_RGM_V";0;NA;4;174;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 174";"regime special de securite sociale de la s.n.c.f . 174";0
"IR_RGM_V";0;NA;4;175;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 175";"regime special de securite sociale de la s.n.c.f . 175";0
"IR_RGM_V";0;NA;4;176;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 176";"regime special de securite sociale de la s.n.c.f . 176";0
"IR_RGM_V";0;NA;4;177;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 177";"regime special de securite sociale de la s.n.c.f . 177";0
"IR_RGM_V";0;NA;4;118;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 118";"regime special de securite sociale de la s.n.c.f . 118";0
"IR_RGM_V";0;NA;4;119;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 119";"regime special de securite sociale de la s.n.c.f . 119";0
"IR_RGM_V";0;NA;4;120;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 120";"regime special de securite sociale de la s.n.c.f . 120";0
"IR_RGM_V";0;NA;4;121;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 121";"regime special de securite sociale de la s.n.c.f . 121";0
"IR_RGM_V";0;NA;4;122;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 122";"regime special de securite sociale de la s.n.c.f . 122";0
"IR_RGM_V";0;NA;4;123;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 123";"regime special de securite sociale de la s.n.c.f . 123";0
"IR_RGM_V";0;NA;4;124;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 124";"regime special de securite sociale de la s.n.c.f . 124";0
"IR_RGM_V";0;NA;4;125;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 125";"regime special de securite sociale de la s.n.c.f . 125";0
"IR_RGM_V";0;NA;4;126;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 126";"regime special de securite sociale de la s.n.c.f . 126";0
"IR_RGM_V";0;NA;4;127;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 127";"regime special de securite sociale de la s.n.c.f . 127";0
"IR_RGM_V";0;NA;4;128;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 128";"regime special de securite sociale de la s.n.c.f . 128";0
"IR_RGM_V";0;NA;4;129;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 129";"regime special de securite sociale de la s.n.c.f . 129";0
"IR_RGM_V";0;NA;4;130;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 130";"regime special de securite sociale de la s.n.c.f . 130";0
"IR_RGM_V";0;NA;4;131;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 131";"regime special de securite sociale de la s.n.c.f . 131";0
"IR_RGM_V";0;NA;4;132;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 132";"regime special de securite sociale de la s.n.c.f . 132";0
"IR_RGM_V";0;NA;4;133;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 133";"regime special de securite sociale de la s.n.c.f . 133";0
"IR_RGM_V";0;NA;4;134;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 134";"regime special de securite sociale de la s.n.c.f . 134";0
"IR_RGM_V";0;NA;4;135;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 135";"regime special de securite sociale de la s.n.c.f . 135";0
"IR_RGM_V";0;NA;4;136;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 136";"regime special de securite sociale de la s.n.c.f . 136";0
"IR_RGM_V";0;NA;4;137;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 137";"regime special de securite sociale de la s.n.c.f . 137";0
"IR_RGM_V";0;NA;4;138;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 138";"regime special de securite sociale de la s.n.c.f . 138";0
"IR_RGM_V";0;NA;4;139;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 139";"regime special de securite sociale de la s.n.c.f . 139";0
"IR_RGM_V";0;NA;4;140;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 140";"regime special de securite sociale de la s.n.c.f . 140";0
"IR_RGM_V";0;NA;4;141;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 141";"regime special de securite sociale de la s.n.c.f . 141";0
"IR_RGM_V";0;NA;4;352;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 352";"regime special de securite sociale de la s.n.c.f . 352";0
"IR_RGM_V";0;NA;4;353;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 353";"regime special de securite sociale de la s.n.c.f . 353";0
"IR_RGM_V";0;NA;4;354;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 354";"regime special de securite sociale de la s.n.c.f . 354";0
"IR_RGM_V";0;NA;4;355;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 355";"regime special de securite sociale de la s.n.c.f . 355";0
"IR_RGM_V";0;NA;4;356;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 356";"regime special de securite sociale de la s.n.c.f . 356";0
"IR_RGM_V";0;NA;4;357;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 357";"regime special de securite sociale de la s.n.c.f . 357";0
"IR_RGM_V";0;NA;4;358;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 358";"regime special de securite sociale de la s.n.c.f . 358";0
"IR_RGM_V";0;NA;4;359;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 359";"regime special de securite sociale de la s.n.c.f . 359";0
"IR_RGM_V";0;NA;4;360;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 360";"regime special de securite sociale de la s.n.c.f . 360";0
"IR_RGM_V";0;NA;4;361;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 361";"regime special de securite sociale de la s.n.c.f . 361";0
"IR_RGM_V";0;NA;4;362;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 362";"regime special de securite sociale de la s.n.c.f . 362";0
"IR_RGM_V";0;NA;4;363;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 363";"regime special de securite sociale de la s.n.c.f . 363";0
"IR_RGM_V";0;NA;4;364;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 364";"regime special de securite sociale de la s.n.c.f . 364";0
"IR_RGM_V";0;NA;4;365;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 365";"regime special de securite sociale de la s.n.c.f . 365";0
"IR_RGM_V";0;NA;4;366;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 366";"regime special de securite sociale de la s.n.c.f . 366";0
"IR_RGM_V";0;NA;4;367;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 367";"regime special de securite sociale de la s.n.c.f . 367";0
"IR_RGM_V";0;NA;4;368;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 368";"regime special de securite sociale de la s.n.c.f . 368";0
"IR_RGM_V";0;NA;4;404;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 404";"regime special de securite sociale de la s.n.c.f . 404";0
"IR_RGM_V";0;NA;4;405;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 405";"regime special de securite sociale de la s.n.c.f . 405";0
"IR_RGM_V";0;NA;4;406;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 406";"regime special de securite sociale de la s.n.c.f . 406";0
"IR_RGM_V";0;NA;4;407;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 407";"regime special de securite sociale de la s.n.c.f . 407";0
"IR_RGM_V";0;NA;4;408;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 408";"regime special de securite sociale de la s.n.c.f . 408";0
"IR_RGM_V";0;NA;4;409;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 409";"regime special de securite sociale de la s.n.c.f . 409";0
"IR_RGM_V";0;NA;4;410;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 410";"regime special de securite sociale de la s.n.c.f . 410";0
"IR_RGM_V";0;NA;4;411;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 411";"regime special de securite sociale de la s.n.c.f . 411";0
"IR_RGM_V";0;NA;4;412;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 412";"regime special de securite sociale de la s.n.c.f . 412";0
"IR_RGM_V";0;NA;4;413;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 413";"regime special de securite sociale de la s.n.c.f . 413";0
"IR_RGM_V";0;NA;4;414;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 414";"regime special de securite sociale de la s.n.c.f . 414";0
"IR_RGM_V";0;NA;4;415;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 415";"regime special de securite sociale de la s.n.c.f . 415";0
"IR_RGM_V";0;NA;4;416;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 416";"regime special de securite sociale de la s.n.c.f . 416";0
"IR_RGM_V";0;NA;4;417;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 417";"regime special de securite sociale de la s.n.c.f . 417";0
"IR_RGM_V";0;NA;4;418;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 418";"regime special de securite sociale de la s.n.c.f . 418";0
"IR_RGM_V";0;NA;4;419;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 419";"regime special de securite sociale de la s.n.c.f . 419";0
"IR_RGM_V";0;NA;4;420;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 420";"regime special de securite sociale de la s.n.c.f . 420";0
"IR_RGM_V";0;NA;4;421;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 421";"regime special de securite sociale de la s.n.c.f . 421";0
"IR_RGM_V";0;NA;4;422;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 422";"regime special de securite sociale de la s.n.c.f . 422";0
"IR_RGM_V";0;NA;4;423;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 423";"regime special de securite sociale de la s.n.c.f . 423";0
"IR_RGM_V";0;NA;4;424;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 424";"regime special de securite sociale de la s.n.c.f . 424";0
"IR_RGM_V";0;NA;4;425;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 425";"regime special de securite sociale de la s.n.c.f . 425";0
"IR_RGM_V";0;NA;4;426;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 426";"regime special de securite sociale de la s.n.c.f . 426";0
"IR_RGM_V";0;NA;4;427;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 427";"regime special de securite sociale de la s.n.c.f . 427";0
"IR_RGM_V";0;NA;4;428;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 428";"regime special de securite sociale de la s.n.c.f . 428";0
"IR_RGM_V";0;NA;4;429;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 429";"regime special de securite sociale de la s.n.c.f . 429";0
"IR_RGM_V";0;NA;4;430;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 430";"regime special de securite sociale de la s.n.c.f . 430";0
"IR_RGM_V";0;NA;4;431;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 431";"regime special de securite sociale de la s.n.c.f . 431";0
"IR_RGM_V";0;NA;4;369;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 369";"regime special de securite sociale de la s.n.c.f . 369";0
"IR_RGM_V";0;NA;4;370;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 370";"regime special de securite sociale de la s.n.c.f . 370";0
"IR_RGM_V";0;NA;4;371;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 371";"regime special de securite sociale de la s.n.c.f . 371";0
"IR_RGM_V";0;NA;4;372;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 372";"regime special de securite sociale de la s.n.c.f . 372";0
"IR_RGM_V";0;NA;4;373;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 373";"regime special de securite sociale de la s.n.c.f . 373";0
"IR_RGM_V";0;NA;4;374;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 374";"regime special de securite sociale de la s.n.c.f . 374";0
"IR_RGM_V";0;NA;4;375;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 375";"regime special de securite sociale de la s.n.c.f . 375";0
"IR_RGM_V";0;NA;4;376;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 376";"regime special de securite sociale de la s.n.c.f . 376";0
"IR_RGM_V";0;NA;4;377;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 377";"regime special de securite sociale de la s.n.c.f . 377";0
"IR_RGM_V";0;NA;4;378;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 378";"regime special de securite sociale de la s.n.c.f . 378";0
"IR_RGM_V";0;NA;4;379;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 379";"regime special de securite sociale de la s.n.c.f . 379";0
"IR_RGM_V";0;NA;4;380;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 380";"regime special de securite sociale de la s.n.c.f . 380";0
"IR_RGM_V";0;NA;4;381;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 381";"regime special de securite sociale de la s.n.c.f . 381";0
"IR_RGM_V";0;NA;4;382;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 382";"regime special de securite sociale de la s.n.c.f . 382";0
"IR_RGM_V";0;NA;4;383;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 383";"regime special de securite sociale de la s.n.c.f . 383";0
"IR_RGM_V";0;NA;4;384;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 384";"regime special de securite sociale de la s.n.c.f . 384";0
"IR_RGM_V";0;NA;4;385;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 385";"regime special de securite sociale de la s.n.c.f . 385";0
"IR_RGM_V";0;NA;4;386;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 386";"regime special de securite sociale de la s.n.c.f . 386";0
"IR_RGM_V";0;NA;4;387;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 387";"regime special de securite sociale de la s.n.c.f . 387";0
"IR_RGM_V";0;NA;4;388;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 388";"regime special de securite sociale de la s.n.c.f . 388";0
"IR_RGM_V";0;NA;4;389;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 389";"regime special de securite sociale de la s.n.c.f . 389";0
"IR_RGM_V";0;NA;4;390;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 390";"regime special de securite sociale de la s.n.c.f . 390";0
"IR_RGM_V";0;NA;4;391;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 391";"regime special de securite sociale de la s.n.c.f . 391";0
"IR_RGM_V";0;NA;4;392;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 392";"regime special de securite sociale de la s.n.c.f . 392";0
"IR_RGM_V";0;NA;4;393;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 393";"regime special de securite sociale de la s.n.c.f . 393";0
"IR_RGM_V";0;NA;4;394;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 394";"regime special de securite sociale de la s.n.c.f . 394";0
"IR_RGM_V";0;NA;4;395;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 395";"regime special de securite sociale de la s.n.c.f . 395";0
"IR_RGM_V";0;NA;4;396;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 396";"regime special de securite sociale de la s.n.c.f . 396";0
"IR_RGM_V";0;NA;4;397;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 397";"regime special de securite sociale de la s.n.c.f . 397";0
"IR_RGM_V";0;NA;4;398;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 398";"regime special de securite sociale de la s.n.c.f . 398";0
"IR_RGM_V";0;NA;4;399;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 399";"regime special de securite sociale de la s.n.c.f . 399";0
"IR_RGM_V";0;NA;4;400;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 400";"regime special de securite sociale de la s.n.c.f . 400";1
"IR_RGM_V";0;NA;4;401;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 401";"regime special de securite sociale de la s.n.c.f . 401";0
"IR_RGM_V";0;NA;4;402;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 402";"regime special de securite sociale de la s.n.c.f . 402";0
"IR_RGM_V";0;NA;4;403;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 403";"regime special de securite sociale de la s.n.c.f . 403";0
"IR_RGM_V";0;NA;4;432;"REGIME SPECIAL DE SECURITE SOCIALE DE LA S.N.C.F . 432";"regime special de securite sociale de la s.n.c.f . 432";0
